GSE,Sample_title,Sample_geo_accession,Sample_status,Sample_submission_date,Sample_last_update_date,Sample_type,Sample_channel_count,Sample_source_name_ch1,Sample_organism_ch1,Sample_taxid_ch1,Sample_molecule_ch1,Sample_extract_protocol_ch1,Sample_data_processing,Sample_platform_id,Sample_contact_name,Sample_contact_department,Sample_contact_institute,Sample_contact_address,Sample_contact_city,Sample_contact_state,Sample_contact_zip/postal_code,Sample_contact_country,Sample_instrument_model,Sample_library_selection,Sample_library_source,Sample_library_strategy,Sample_series_id,Sample_data_row_count,file,file_url,sample_name,file_size,type,Sample_growth_protocol_ch1,Sample_treatment_protocol_ch1,Sample_description,BioSample,SRA,cell type,Genome_build,Supplementary_files_format_and_content,chip antibody,antibody,treatment,cell line
GSE130140,HiC_CUTLL1,GSM3732782,Public on Aug 19 2020,Apr 22 2019,Aug 20 2020,SRA,1,CUTLL1,Homo sapiens,9606,genomic DNA,"Biotinylated DNA was extracted with Dynabeads MyOne Streptavidin C1 beads, Libraries were prepared using the NEBNext® Ultra™ II DNA Library Prep Kit for Illumina®","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL16791,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina HiSeq 2500,other,genomic,Hi-C,GSE130140,0,GSM3732782_Cutll1_5000.matrix.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3732nnn/GSM3732782/suppl/GSM3732782_Cutll1_5000.matrix.gz,HiC_CUTLL1,559517344,MATRIX,,,,https://www.ncbi.nlm.nih.gov/biosample/SAMN11477149,https://www.ncbi.nlm.nih.gov/sra?term,CUTLL1,GRCH38/hg38,"ChIP-seq: peak file in BED, RNA-seq: transcript level quantification from salmon, Hi-C: raw matrix, DNA methylation: bigwig or bismark.cov",,,,
GSE130140,HiC_CUTLL1,GSM3732782,Public on Aug 19 2020,Apr 22 2019,Aug 20 2020,SRA,1,CUTLL1,Homo sapiens,9606,genomic DNA,"Biotinylated DNA was extracted with Dynabeads MyOne Streptavidin C1 beads, Libraries were prepared using the NEBNext® Ultra™ II DNA Library Prep Kit for Illumina®","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL16791,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina HiSeq 2500,other,genomic,Hi-C,GSE130140,0,GSM3732782_Cutll1_5000_ord.bed.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3732nnn/GSM3732782/suppl/GSM3732782_Cutll1_5000_ord.bed.gz,HiC_CUTLL1,3987055,BED,,,,https://www.ncbi.nlm.nih.gov/biosample/SAMN11477149,https://www.ncbi.nlm.nih.gov/sra?term,CUTLL1,GRCH38/hg38,"ChIP-seq: peak file in BED, RNA-seq: transcript level quantification from salmon, Hi-C: raw matrix, DNA methylation: bigwig or bismark.cov",,,,
GSE130140,HiC_Patient1,GSM3732783,Public on Aug 19 2020,Apr 22 2019,Aug 20 2020,SRA,1,Patient xenograft,Homo sapiens,9606,genomic DNA,"Biotinylated DNA was extracted with Dynabeads MyOne Streptavidin C1 beads, Libraries were prepared using the NEBNext® Ultra™ II DNA Library Prep Kit for Illumina®","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL16791,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina HiSeq 2500,other,genomic,Hi-C,GSE130140,0,GSM3732783_Patient1_5000.matrix.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3732nnn/GSM3732783/suppl/GSM3732783_Patient1_5000.matrix.gz,HiC_Patient1,580565850,MATRIX,,,,https://www.ncbi.nlm.nih.gov/biosample/SAMN11477147,https://www.ncbi.nlm.nih.gov/sra?term,T-ALL from patient xenograft,GRCH38/hg38,"ChIP-seq: peak file in BED, RNA-seq: transcript level quantification from salmon, Hi-C: raw matrix, DNA methylation: bigwig or bismark.cov",,,,
GSE130140,HiC_Patient1,GSM3732783,Public on Aug 19 2020,Apr 22 2019,Aug 20 2020,SRA,1,Patient xenograft,Homo sapiens,9606,genomic DNA,"Biotinylated DNA was extracted with Dynabeads MyOne Streptavidin C1 beads, Libraries were prepared using the NEBNext® Ultra™ II DNA Library Prep Kit for Illumina®","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL16791,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina HiSeq 2500,other,genomic,Hi-C,GSE130140,0,GSM3732783_Patient1_5000_ord.bed.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3732nnn/GSM3732783/suppl/GSM3732783_Patient1_5000_ord.bed.gz,HiC_Patient1,3987057,BED,,,,https://www.ncbi.nlm.nih.gov/biosample/SAMN11477147,https://www.ncbi.nlm.nih.gov/sra?term,T-ALL from patient xenograft,GRCH38/hg38,"ChIP-seq: peak file in BED, RNA-seq: transcript level quantification from salmon, Hi-C: raw matrix, DNA methylation: bigwig or bismark.cov",,,,
GSE130140,HiC_Patient2,GSM3732784,Public on Aug 19 2020,Apr 22 2019,Aug 20 2020,SRA,1,Patient xenograft,Homo sapiens,9606,genomic DNA,"Biotinylated DNA was extracted with Dynabeads MyOne Streptavidin C1 beads, Libraries were prepared using the NEBNext® Ultra™ II DNA Library Prep Kit for Illumina®","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL16791,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina HiSeq 2500,other,genomic,Hi-C,GSE130140,0,GSM3732784_Patient2_5000.matrix.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3732nnn/GSM3732784/suppl/GSM3732784_Patient2_5000.matrix.gz,HiC_Patient2,666675785,MATRIX,,,,https://www.ncbi.nlm.nih.gov/biosample/SAMN11477146,https://www.ncbi.nlm.nih.gov/sra?term,T-ALL from patient xenograft,GRCH38/hg38,"ChIP-seq: peak file in BED, RNA-seq: transcript level quantification from salmon, Hi-C: raw matrix, DNA methylation: bigwig or bismark.cov",,,,
GSE130140,HiC_Patient2,GSM3732784,Public on Aug 19 2020,Apr 22 2019,Aug 20 2020,SRA,1,Patient xenograft,Homo sapiens,9606,genomic DNA,"Biotinylated DNA was extracted with Dynabeads MyOne Streptavidin C1 beads, Libraries were prepared using the NEBNext® Ultra™ II DNA Library Prep Kit for Illumina®","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL16791,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina HiSeq 2500,other,genomic,Hi-C,GSE130140,0,GSM3732784_Patient2_5000_ord.bed.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3732nnn/GSM3732784/suppl/GSM3732784_Patient2_5000_ord.bed.gz,HiC_Patient2,3987057,BED,,,,https://www.ncbi.nlm.nih.gov/biosample/SAMN11477146,https://www.ncbi.nlm.nih.gov/sra?term,T-ALL from patient xenograft,GRCH38/hg38,"ChIP-seq: peak file in BED, RNA-seq: transcript level quantification from salmon, Hi-C: raw matrix, DNA methylation: bigwig or bismark.cov",,,,
GSE130140,RRBS_Tcell_rep1,GSM3732785,Public on Aug 19 2020,Apr 22 2019,Aug 20 2020,SRA,1,T-cell,Homo sapiens,9606,genomic DNA,"Bisulfite conversion was performed with the Zymo Research Pico Methyl-Seq Library Prep Kit, Libraries were prepped with the Zymo Research Pico Methyl-Seq Library Prep Kit","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL18573,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina NextSeq 500,Reduced Representation,genomic,Bisulfite-Seq,GSE130140,0,GSM3732785_Tcell_rep1_hg38.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3732nnn/GSM3732785/suppl/GSM3732785_Tcell_rep1_hg38.bw,RRBS_Tcell_rep1,39842803,BW,,,,https://www.ncbi.nlm.nih.gov/biosample/SAMN11477145,https://www.ncbi.nlm.nih.gov/sra?term,T-cell,GRCH38/hg38,"ChIP-seq: peak file in BED, RNA-seq: transcript level quantification from salmon, Hi-C: raw matrix, DNA methylation: bigwig or bismark.cov",,,,
GSE130140,RRBS_Tcell_rep2,GSM3732786,Public on Aug 19 2020,Apr 22 2019,Aug 20 2020,SRA,1,T-cell,Homo sapiens,9606,genomic DNA,"Bisulfite conversion was performed with the Zymo Research Pico Methyl-Seq Library Prep Kit, Libraries were prepped with the Zymo Research Pico Methyl-Seq Library Prep Kit","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL18573,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina NextSeq 500,Reduced Representation,genomic,Bisulfite-Seq,GSE130140,0,GSM3732786_Tcell_rep2_hg38.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3732nnn/GSM3732786/suppl/GSM3732786_Tcell_rep2_hg38.bw,RRBS_Tcell_rep2,28670410,BW,,,,https://www.ncbi.nlm.nih.gov/biosample/SAMN11477144,https://www.ncbi.nlm.nih.gov/sra?term,T-cell,GRCH38/hg38,"ChIP-seq: peak file in BED, RNA-seq: transcript level quantification from salmon, Hi-C: raw matrix, DNA methylation: bigwig or bismark.cov",,,,
GSE130140,RRBS_Tcell_rep3,GSM3732787,Public on Aug 19 2020,Apr 22 2019,Aug 20 2020,SRA,1,T-cell,Homo sapiens,9606,genomic DNA,"Bisulfite conversion was performed with the Zymo Research Pico Methyl-Seq Library Prep Kit, Libraries were prepped with the Zymo Research Pico Methyl-Seq Library Prep Kit","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL18573,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina NextSeq 500,Reduced Representation,genomic,Bisulfite-Seq,GSE130140,0,GSM3732787_Tcell_rep3_hg38.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3732nnn/GSM3732787/suppl/GSM3732787_Tcell_rep3_hg38.bw,RRBS_Tcell_rep3,28999134,BW,,,,https://www.ncbi.nlm.nih.gov/biosample/SAMN11477142,https://www.ncbi.nlm.nih.gov/sra?term,T-cell,GRCH38/hg38,"ChIP-seq: peak file in BED, RNA-seq: transcript level quantification from salmon, Hi-C: raw matrix, DNA methylation: bigwig or bismark.cov",,,,
GSE130140,RRBS_Tcell_rep4,GSM3732788,Public on Aug 19 2020,Apr 22 2019,Aug 20 2020,SRA,1,T-cell,Homo sapiens,9606,genomic DNA,"Bisulfite conversion was performed with the Zymo Research Pico Methyl-Seq Library Prep Kit, Libraries were prepped with the Zymo Research Pico Methyl-Seq Library Prep Kit","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL18573,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina NextSeq 500,Reduced Representation,genomic,Bisulfite-Seq,GSE130140,0,GSM3732788_Tcell_rep4_hg38.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3732nnn/GSM3732788/suppl/GSM3732788_Tcell_rep4_hg38.bw,RRBS_Tcell_rep4,30412420,BW,,,,https://www.ncbi.nlm.nih.gov/biosample/SAMN11477140,https://www.ncbi.nlm.nih.gov/sra?term,T-cell,GRCH38/hg38,"ChIP-seq: peak file in BED, RNA-seq: transcript level quantification from salmon, Hi-C: raw matrix, DNA methylation: bigwig or bismark.cov",,,,
GSE130140,RRBS_Tcell_rep5,GSM3732789,Public on Aug 19 2020,Apr 22 2019,Aug 20 2020,SRA,1,T-cell,Homo sapiens,9606,genomic DNA,"Bisulfite conversion was performed with the Zymo Research Pico Methyl-Seq Library Prep Kit, Libraries were prepped with the Zymo Research Pico Methyl-Seq Library Prep Kit","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL18573,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina NextSeq 500,Reduced Representation,genomic,Bisulfite-Seq,GSE130140,0,GSM3732789_Tcell_rep5_hg38.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3732nnn/GSM3732789/suppl/GSM3732789_Tcell_rep5_hg38.bw,RRBS_Tcell_rep5,31129570,BW,,,,https://www.ncbi.nlm.nih.gov/biosample/SAMN11477139,https://www.ncbi.nlm.nih.gov/sra?term,T-cell,GRCH38/hg38,"ChIP-seq: peak file in BED, RNA-seq: transcript level quantification from salmon, Hi-C: raw matrix, DNA methylation: bigwig or bismark.cov",,,,
GSE130140,RRBS_Jurkat_rep1,GSM3732790,Public on Aug 19 2020,Apr 22 2019,Aug 20 2020,SRA,1,Jurkat,Homo sapiens,9606,genomic DNA,"Bisulfite conversion was performed with the Zymo Research Pico Methyl-Seq Library Prep Kit, Libraries were prepped with the Zymo Research Pico Methyl-Seq Library Prep Kit","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL18573,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina NextSeq 500,Reduced Representation,genomic,Bisulfite-Seq,GSE130140,0,GSM3732790_JURKAT_DMSO_1_hg38.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3732nnn/GSM3732790/suppl/GSM3732790_JURKAT_DMSO_1_hg38.bw,RRBS_Jurkat_rep1,30261044,BW,,,,https://www.ncbi.nlm.nih.gov/biosample/SAMN11477138,https://www.ncbi.nlm.nih.gov/sra?term,Jurkat,GRCH38/hg38,"ChIP-seq: peak file in BED, RNA-seq: transcript level quantification from salmon, Hi-C: raw matrix, DNA methylation: bigwig or bismark.cov",,,,
GSE130140,RRBS_Jurkat_rep2,GSM3732791,Public on Aug 19 2020,Apr 22 2019,Aug 20 2020,SRA,1,Jurkat,Homo sapiens,9606,genomic DNA,"Bisulfite conversion was performed with the Zymo Research Pico Methyl-Seq Library Prep Kit, Libraries were prepped with the Zymo Research Pico Methyl-Seq Library Prep Kit","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL18573,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina NextSeq 500,Reduced Representation,genomic,Bisulfite-Seq,GSE130140,0,GSM3732791_JURKAT_DMSO_2_hg38.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3732nnn/GSM3732791/suppl/GSM3732791_JURKAT_DMSO_2_hg38.bw,RRBS_Jurkat_rep2,31540726,BW,,,,https://www.ncbi.nlm.nih.gov/biosample/SAMN11477136,https://www.ncbi.nlm.nih.gov/sra?term,Jurkat,GRCH38/hg38,"ChIP-seq: peak file in BED, RNA-seq: transcript level quantification from salmon, Hi-C: raw matrix, DNA methylation: bigwig or bismark.cov",,,,
GSE130140,RRBS_Patient1,GSM3732792,Public on Aug 19 2020,Apr 22 2019,Aug 20 2020,SRA,1,Patient xenograft,Homo sapiens,9606,genomic DNA,"Bisulfite conversion was performed with the Zymo Research Pico Methyl-Seq Library Prep Kit, Libraries were prepped with the Zymo Research Pico Methyl-Seq Library Prep Kit","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL18573,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina NextSeq 500,Reduced Representation,genomic,Bisulfite-Seq,GSE130140,0,GSM3732792_Patient1_trimmed_bismark_bt2_sorted.bismark.cov.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3732nnn/GSM3732792/suppl/GSM3732792_Patient1_trimmed_bismark_bt2_sorted.bismark.cov.gz,RRBS_Patient1,62670122,COV,,,,https://www.ncbi.nlm.nih.gov/biosample/SAMN11477134,https://www.ncbi.nlm.nih.gov/sra?term,T-ALL from patient xenograft,GRCH38/hg38,"ChIP-seq: peak file in BED, RNA-seq: transcript level quantification from salmon, Hi-C: raw matrix, DNA methylation: bigwig or bismark.cov",,,,
GSE130140,RRBS_Patient2,GSM3732793,Public on Aug 19 2020,Apr 22 2019,Aug 20 2020,SRA,1,Patient xenograft,Homo sapiens,9606,genomic DNA,"Bisulfite conversion was performed with the Zymo Research Pico Methyl-Seq Library Prep Kit, Libraries were prepped with the Zymo Research Pico Methyl-Seq Library Prep Kit","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL18573,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina NextSeq 500,Reduced Representation,genomic,Bisulfite-Seq,GSE130140,0,GSM3732793_Patient2_trimmed_bismark_bt2_sorted.bismark.cov.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3732nnn/GSM3732793/suppl/GSM3732793_Patient2_trimmed_bismark_bt2_sorted.bismark.cov.gz,RRBS_Patient2,75553896,COV,,,,https://www.ncbi.nlm.nih.gov/biosample/SAMN11477133,https://www.ncbi.nlm.nih.gov/sra?term,T-ALL from patient xenograft,GRCH38/hg38,"ChIP-seq: peak file in BED, RNA-seq: transcript level quantification from salmon, Hi-C: raw matrix, DNA methylation: bigwig or bismark.cov",,,,
GSE130140,ATAC-seq_Jurkat_DMSO,GSM4148440,Public on Aug 19 2020,Nov 04 2019,Aug 20 2020,SRA,1,Jurkat,Homo sapiens,9606,genomic DNA,"Zymo DNA Clean & Concentrator Kit, Transposed libraries were prepped with NEBNext master mix and ATAC-seq dual index adapters","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL18573,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSE130140,0,GSM4148440_A1_DMSO_3d.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4148nnn/GSM4148440/suppl/GSM4148440_A1_DMSO_3d.bw,ATAC-seq_Jurkat_DMSO,186282047,BW,"RPMI supplemented with 10% FBS, 1x glutamine and 1x penicillin/streptamycin",DMSO added in same volume as inhibitor every 24 hours and 4 hours before collection,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13191693,https://www.ncbi.nlm.nih.gov/sra?term,Jurkat,GRCH38/hg38,peak,,None,DMSO 72 hours,
GSE130140,ATAC-seq_Jurkat_DMSO,GSM4148440,Public on Aug 19 2020,Nov 04 2019,Aug 20 2020,SRA,1,Jurkat,Homo sapiens,9606,genomic DNA,"Zymo DNA Clean & Concentrator Kit, Transposed libraries were prepped with NEBNext master mix and ATAC-seq dual index adapters","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL18573,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSE130140,0,GSM4148440_A1_DMSO_3d_peaks.narrowPeak.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4148nnn/GSM4148440/suppl/GSM4148440_A1_DMSO_3d_peaks.narrowPeak.gz,ATAC-seq_Jurkat_DMSO,1180560,NARROWPEAK,"RPMI supplemented with 10% FBS, 1x glutamine and 1x penicillin/streptamycin",DMSO added in same volume as inhibitor every 24 hours and 4 hours before collection,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13191693,https://www.ncbi.nlm.nih.gov/sra?term,Jurkat,GRCH38/hg38,peak,,None,DMSO 72 hours,
GSE130140,ATAC-seq_Jurkat_GSI_3d,GSM4148441,Public on Aug 19 2020,Nov 04 2019,Aug 20 2020,SRA,1,Jurkat,Homo sapiens,9606,genomic DNA,"Zymo DNA Clean & Concentrator Kit, Transposed libraries were prepped with NEBNext master mix and ATAC-seq dual index adapters","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL18573,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSE130140,0,GSM4148441_B1_Gammi_3d.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4148nnn/GSM4148441/suppl/GSM4148441_B1_Gammi_3d.bw,ATAC-seq_Jurkat_GSI_3d,179531710,BW,"RPMI supplemented with 10% FBS, 1x glutamine and 1x penicillin/streptamycin",Inhibitor replenished every 24 hours and 4 hours before collection,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13191692,https://www.ncbi.nlm.nih.gov/sra?term,Jurkat,GRCH38/hg38,peak,,None,"Gamma secretase inhibitor, 72 hours",
GSE130140,ATAC-seq_Jurkat_GSI_3d,GSM4148441,Public on Aug 19 2020,Nov 04 2019,Aug 20 2020,SRA,1,Jurkat,Homo sapiens,9606,genomic DNA,"Zymo DNA Clean & Concentrator Kit, Transposed libraries were prepped with NEBNext master mix and ATAC-seq dual index adapters","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL18573,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSE130140,0,GSM4148441_B1_Gammi_3d_peaks.narrowPeak.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4148nnn/GSM4148441/suppl/GSM4148441_B1_Gammi_3d_peaks.narrowPeak.gz,ATAC-seq_Jurkat_GSI_3d,992057,NARROWPEAK,"RPMI supplemented with 10% FBS, 1x glutamine and 1x penicillin/streptamycin",Inhibitor replenished every 24 hours and 4 hours before collection,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13191692,https://www.ncbi.nlm.nih.gov/sra?term,Jurkat,GRCH38/hg38,peak,,None,"Gamma secretase inhibitor, 72 hours",
GSE130140,ATAC-seq_Jurkat_GSI_washout,GSM4148442,Public on Aug 19 2020,Nov 04 2019,Aug 20 2020,SRA,1,Jurkat,Homo sapiens,9606,genomic DNA,"Zymo DNA Clean & Concentrator Kit, Transposed libraries were prepped with NEBNext master mix and ATAC-seq dual index adapters","ChIP-seq sequence reads were aligned to the hg38 genome using bwa, MACS2 was used to call peaks., ATAC-seq sequence reads were aligned to the hg38 genome using bowtie., RNA-seq datasets were processed using Salmon., Hi-C data were processed using HiC-Pro., Methylation calls were performed with Bismark.",GPL18573,"Zhenjia,,Wang",Center for Public Health Genomics,University of Virginia,1300 Jefferson Park Avenue,Charlottesville,VIRGINIA,22908,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSE130140,0,GSM4148442_C1_Gammi_Wash.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4148nnn/GSM4148442/suppl/GSM4148442_C1_Gammi_Wash.bw,ATAC-seq_Jurkat_GSI_washout,149024529,BW,"RPMI supplemented with 10% FBS, 1x glutamine and 1x penicillin/streptamycin",Inhibitor replenished every 24 hours and washed out 16 hours before collection,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13191691,https://www.ncbi.nlm.nih.gov/sra?term,Jurkat,GRCH38/hg38,peak,,None,"Gamma secretase inhibitor, 72 hours with 16 hour washout",
