GSE,Sample_title,Sample_geo_accession,Sample_status,Sample_submission_date,Sample_last_update_date,Sample_type,Sample_channel_count,Sample_source_name_ch1,Sample_organism_ch1,Sample_taxid_ch1,Sample_growth_protocol_ch1,Sample_molecule_ch1,Sample_extract_protocol_ch1,Sample_data_processing,Sample_platform_id,Sample_contact_name,Sample_contact_email,Sample_contact_institute,Sample_contact_address,Sample_contact_city,Sample_contact_zip/postal_code,Sample_contact_country,Sample_instrument_model,Sample_library_selection,Sample_library_source,Sample_library_strategy,Sample_series_id,Sample_data_row_count,file,file_url,sample_name,file_size,type,Sample_treatment_protocol_ch1,BioSample,SRA,strain,cell type,Genome_build,Supplementary_files_format_and_content,biological replicate,antibody,peturbation
GSE99311,T3/FOXA1-GATA5 H3K27ac ChIP-Seq,GSM2640426,Public on Jul 31 2017,May 24 2017,May 15 2019,SRA,1,T3/FOXA1-GATA5 organoid,Mus musculus,10090,Mouse/human PDA organoids or cell lines were cultured in conditions as described in this study.,genomic DNA,"Lysates were prepared from ~1 millon single cell dissociated of organoid cultures, or ~5 million of monolayer cultures. Sonicated nuclei with Bioruptor were further proceeded to ChIP assay with apporiate antibodies., Libraries were prepared according to Illumina's instructions of TruSeq ChIP Sample Prep kit.","Raw reads were mapped to the reference mouse (mm9) or human (hg19) genome assembly using Bowtie allowing two-mismatches for only unique alignment; -v 2 -m 1 -best --strata. To avoid clonal artifacts introduced in the library amplification steps, duplicated mapped reads were further discarded using SAMtools (http://samtools.sourceforge.net)., HOMER suite (http://homer.salk.edu/homer/) was used for overall analysis. Details were described in the experimental procedues of this study.",GPL19057,"Jae Seok,,Roe",jroe@yonsei.ac.kr,Yonsei University,"Yonsei-ro, 50",Seoul,03722,South Korea,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,"GSE99284, GSE99311",0,GSM2640426_T3_FOXA1-GATA5_H3K27ac.bigWig,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2640nnn/GSM2640426/suppl/GSM2640426_T3_FOXA1-GATA5_H3K27ac.bigWig,T3/FOXA1-GATA5 H3K27ac ChIP-Seq,214627507,BIGWIG,"For cDNA overepxression, cDNAs were retrovirally introduced and selected with G418. For shRNA expression, shRNAs were retrovirally introduced and selected with puromycin. For sgRNA expression, sgRNAs were lentivirally introduced and GFP-sorted with FACS.",https://www.ncbi.nlm.nih.gov/biosample/SAMN07163970,https://www.ncbi.nlm.nih.gov/sra?term,C57BL/6,Mouse PDA primary tumor organoid (T3),mm9 and hg19,bigWig,,H3K27ac (ab4729; Abcam),Transduced with MSCV/V5-FOXA1-(P2A)-FLAG-GATA5 retrovirus
GSE99311,T23/FOXA1-GATA5 H3K27ac ChIP-Seq,GSM2640427,Public on Jul 31 2017,May 24 2017,May 15 2019,SRA,1,T23/FOXA1-GATA5 organoid,Mus musculus,10090,Mouse/human PDA organoids or cell lines were cultured in conditions as described in this study.,genomic DNA,"Lysates were prepared from ~1 millon single cell dissociated of organoid cultures, or ~5 million of monolayer cultures. Sonicated nuclei with Bioruptor were further proceeded to ChIP assay with apporiate antibodies., Libraries were prepared according to Illumina's instructions of TruSeq ChIP Sample Prep kit.","Raw reads were mapped to the reference mouse (mm9) or human (hg19) genome assembly using Bowtie allowing two-mismatches for only unique alignment; -v 2 -m 1 -best --strata. To avoid clonal artifacts introduced in the library amplification steps, duplicated mapped reads were further discarded using SAMtools (http://samtools.sourceforge.net)., HOMER suite (http://homer.salk.edu/homer/) was used for overall analysis. Details were described in the experimental procedues of this study.",GPL19057,"Jae Seok,,Roe",jroe@yonsei.ac.kr,Yonsei University,"Yonsei-ro, 50",Seoul,03722,South Korea,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,"GSE99284, GSE99311",0,GSM2640427_T23_FOXA1-GATA5_H3K27ac.bigWig,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2640nnn/GSM2640427/suppl/GSM2640427_T23_FOXA1-GATA5_H3K27ac.bigWig,T23/FOXA1-GATA5 H3K27ac ChIP-Seq,268058067,BIGWIG,"For cDNA overepxression, cDNAs were retrovirally introduced and selected with G418. For shRNA expression, shRNAs were retrovirally introduced and selected with puromycin. For sgRNA expression, sgRNAs were lentivirally introduced and GFP-sorted with FACS.",https://www.ncbi.nlm.nih.gov/biosample/SAMN07163969,https://www.ncbi.nlm.nih.gov/sra?term,C57BL/6,Mouse PDA primary tumor organoid (T23),mm9 and hg19,bigWig,,H3K27ac (ab4729; Abcam),Transduced with MSCV/V5-FOXA1-(P2A)-FLAG-GATA5 retrovirus
GSE99311,M1L/shRen H3K27ac ChIP-Seq (rep1),GSM2640436,Public on Jul 31 2017,May 24 2017,May 15 2019,SRA,1,M1L/shRen organoid,Mus musculus,10090,Mouse/human PDA organoids or cell lines were cultured in conditions as described in this study.,genomic DNA,"Lysates were prepared from ~1 millon single cell dissociated of organoid cultures, or ~5 million of monolayer cultures. Sonicated nuclei with Bioruptor were further proceeded to ChIP assay with apporiate antibodies., Libraries were prepared according to Illumina's instructions of TruSeq ChIP Sample Prep kit.","Raw reads were mapped to the reference mouse (mm9) or human (hg19) genome assembly using Bowtie allowing two-mismatches for only unique alignment; -v 2 -m 1 -best --strata. To avoid clonal artifacts introduced in the library amplification steps, duplicated mapped reads were further discarded using SAMtools (http://samtools.sourceforge.net)., HOMER suite (http://homer.salk.edu/homer/) was used for overall analysis. Details were described in the experimental procedues of this study.",GPL19057,"Jae Seok,,Roe",jroe@yonsei.ac.kr,Yonsei University,"Yonsei-ro, 50",Seoul,03722,South Korea,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,"GSE99284, GSE99311",0,GSM2640436_M1L_shRen_H3K27ac_rep1.bigWig,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2640nnn/GSM2640436/suppl/GSM2640436_M1L_shRen_H3K27ac_rep1.bigWig,M1L/shRen H3K27ac ChIP-Seq (rep1),299947997,BIGWIG,"For cDNA overepxression, cDNAs were retrovirally introduced and selected with G418. For shRNA expression, shRNAs were retrovirally introduced and selected with puromycin. For sgRNA expression, sgRNAs were lentivirally introduced and GFP-sorted with FACS.",https://www.ncbi.nlm.nih.gov/biosample/SAMN07164001,https://www.ncbi.nlm.nih.gov/sra?term,C57BL/6,Mouse PDA liver metastasis (M1L),mm9 and hg19,bigWig,rep1,H3K27ac (ab4729; Abcam),Transduced with miR-E/shRen retrovirus
GSE99311,M1L/shRen H3K27ac ChIP-Seq (rep2),GSM2640437,Public on Jul 31 2017,May 24 2017,May 15 2019,SRA,1,M1L/shRen organoid,Mus musculus,10090,Mouse/human PDA organoids or cell lines were cultured in conditions as described in this study.,genomic DNA,"Lysates were prepared from ~1 millon single cell dissociated of organoid cultures, or ~5 million of monolayer cultures. Sonicated nuclei with Bioruptor were further proceeded to ChIP assay with apporiate antibodies., Libraries were prepared according to Illumina's instructions of TruSeq ChIP Sample Prep kit.","Raw reads were mapped to the reference mouse (mm9) or human (hg19) genome assembly using Bowtie allowing two-mismatches for only unique alignment; -v 2 -m 1 -best --strata. To avoid clonal artifacts introduced in the library amplification steps, duplicated mapped reads were further discarded using SAMtools (http://samtools.sourceforge.net)., HOMER suite (http://homer.salk.edu/homer/) was used for overall analysis. Details were described in the experimental procedues of this study.",GPL19057,"Jae Seok,,Roe",jroe@yonsei.ac.kr,Yonsei University,"Yonsei-ro, 50",Seoul,03722,South Korea,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,"GSE99284, GSE99311",0,GSM2640437_M1L_shRen_H3K27ac_rep2.bigWig,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2640nnn/GSM2640437/suppl/GSM2640437_M1L_shRen_H3K27ac_rep2.bigWig,M1L/shRen H3K27ac ChIP-Seq (rep2),173010865,BIGWIG,"For cDNA overepxression, cDNAs were retrovirally introduced and selected with G418. For shRNA expression, shRNAs were retrovirally introduced and selected with puromycin. For sgRNA expression, sgRNAs were lentivirally introduced and GFP-sorted with FACS.",https://www.ncbi.nlm.nih.gov/biosample/SAMN07164000,https://www.ncbi.nlm.nih.gov/sra?term,C57BL/6,Mouse PDA liver metastasis (M1L),mm9 and hg19,bigWig,rep2,H3K27ac (ab4729; Abcam),Transduced with miR-E/shRen retrovirus
GSE99311,M1L/shFoxa1 H3K27ac ChIP-Seq (rep1),GSM2640438,Public on Jul 31 2017,May 24 2017,May 15 2019,SRA,1,M1L/shFoxa1 organoid,Mus musculus,10090,Mouse/human PDA organoids or cell lines were cultured in conditions as described in this study.,genomic DNA,"Lysates were prepared from ~1 millon single cell dissociated of organoid cultures, or ~5 million of monolayer cultures. Sonicated nuclei with Bioruptor were further proceeded to ChIP assay with apporiate antibodies., Libraries were prepared according to Illumina's instructions of TruSeq ChIP Sample Prep kit.","Raw reads were mapped to the reference mouse (mm9) or human (hg19) genome assembly using Bowtie allowing two-mismatches for only unique alignment; -v 2 -m 1 -best --strata. To avoid clonal artifacts introduced in the library amplification steps, duplicated mapped reads were further discarded using SAMtools (http://samtools.sourceforge.net)., HOMER suite (http://homer.salk.edu/homer/) was used for overall analysis. Details were described in the experimental procedues of this study.",GPL19057,"Jae Seok,,Roe",jroe@yonsei.ac.kr,Yonsei University,"Yonsei-ro, 50",Seoul,03722,South Korea,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,"GSE99284, GSE99311",0,GSM2640438_M1L_shFoxa1_H3K27ac_rep1.bigWig,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2640nnn/GSM2640438/suppl/GSM2640438_M1L_shFoxa1_H3K27ac_rep1.bigWig,M1L/shFoxa1 H3K27ac ChIP-Seq (rep1),307796019,BIGWIG,"For cDNA overepxression, cDNAs were retrovirally introduced and selected with G418. For shRNA expression, shRNAs were retrovirally introduced and selected with puromycin. For sgRNA expression, sgRNAs were lentivirally introduced and GFP-sorted with FACS.",https://www.ncbi.nlm.nih.gov/biosample/SAMN07163999,https://www.ncbi.nlm.nih.gov/sra?term,C57BL/6,Mouse PDA liver metastasis (M1L),mm9 and hg19,bigWig,rep1,H3K27ac (ab4729; Abcam),Transduced with miR-E/shFoxa1.2959 retrovirus
GSE99311,M1L/shFoxa1 H3K27ac ChIP-Seq (rep2),GSM2640439,Public on Jul 31 2017,May 24 2017,May 15 2019,SRA,1,M1L/shFoxa1 organoid,Mus musculus,10090,Mouse/human PDA organoids or cell lines were cultured in conditions as described in this study.,genomic DNA,"Lysates were prepared from ~1 millon single cell dissociated of organoid cultures, or ~5 million of monolayer cultures. Sonicated nuclei with Bioruptor were further proceeded to ChIP assay with apporiate antibodies., Libraries were prepared according to Illumina's instructions of TruSeq ChIP Sample Prep kit.","Raw reads were mapped to the reference mouse (mm9) or human (hg19) genome assembly using Bowtie allowing two-mismatches for only unique alignment; -v 2 -m 1 -best --strata. To avoid clonal artifacts introduced in the library amplification steps, duplicated mapped reads were further discarded using SAMtools (http://samtools.sourceforge.net)., HOMER suite (http://homer.salk.edu/homer/) was used for overall analysis. Details were described in the experimental procedues of this study.",GPL19057,"Jae Seok,,Roe",jroe@yonsei.ac.kr,Yonsei University,"Yonsei-ro, 50",Seoul,03722,South Korea,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,"GSE99284, GSE99311",0,GSM2640439_M1L_shFoxa1_H3K27ac_rep2.bigWig,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2640nnn/GSM2640439/suppl/GSM2640439_M1L_shFoxa1_H3K27ac_rep2.bigWig,M1L/shFoxa1 H3K27ac ChIP-Seq (rep2),157070613,BIGWIG,"For cDNA overepxression, cDNAs were retrovirally introduced and selected with G418. For shRNA expression, shRNAs were retrovirally introduced and selected with puromycin. For sgRNA expression, sgRNAs were lentivirally introduced and GFP-sorted with FACS.",https://www.ncbi.nlm.nih.gov/biosample/SAMN07163998,https://www.ncbi.nlm.nih.gov/sra?term,C57BL/6,Mouse PDA liver metastasis (M1L),mm9 and hg19,bigWig,rep2,H3K27ac (ab4729; Abcam),Transduced with miR-E/shFoxa1.2959 retrovirus
GSE99311,M1L/shRen FOXA1 ChIP-Seq,GSM2640440,Public on Jul 31 2017,May 24 2017,May 15 2019,SRA,1,M1L/shRen organoid,Mus musculus,10090,Mouse/human PDA organoids or cell lines were cultured in conditions as described in this study.,genomic DNA,"Lysates were prepared from ~1 millon single cell dissociated of organoid cultures, or ~5 million of monolayer cultures. Sonicated nuclei with Bioruptor were further proceeded to ChIP assay with apporiate antibodies., Libraries were prepared according to Illumina's instructions of TruSeq ChIP Sample Prep kit.","Raw reads were mapped to the reference mouse (mm9) or human (hg19) genome assembly using Bowtie allowing two-mismatches for only unique alignment; -v 2 -m 1 -best --strata. To avoid clonal artifacts introduced in the library amplification steps, duplicated mapped reads were further discarded using SAMtools (http://samtools.sourceforge.net)., HOMER suite (http://homer.salk.edu/homer/) was used for overall analysis. Details were described in the experimental procedues of this study.",GPL19057,"Jae Seok,,Roe",jroe@yonsei.ac.kr,Yonsei University,"Yonsei-ro, 50",Seoul,03722,South Korea,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,"GSE99284, GSE99311",0,GSM2640440_M1L_shRen_FOXA1.bigWig,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2640nnn/GSM2640440/suppl/GSM2640440_M1L_shRen_FOXA1.bigWig,M1L/shRen FOXA1 ChIP-Seq,150699270,BIGWIG,"For cDNA overepxression, cDNAs were retrovirally introduced and selected with G418. For shRNA expression, shRNAs were retrovirally introduced and selected with puromycin. For sgRNA expression, sgRNAs were lentivirally introduced and GFP-sorted with FACS.",https://www.ncbi.nlm.nih.gov/biosample/SAMN07163996,https://www.ncbi.nlm.nih.gov/sra?term,C57BL/6,Mouse PDA liver metastasis (M1L),mm9 and hg19,bigWig,,FOXA1 (ab23738; Abcam),Transduced with miR-E/shRen retrovirus
GSE99311,M1L/shFoxa1 FOXA1 ChIP-Seq,GSM2640441,Public on Jul 31 2017,May 24 2017,May 15 2019,SRA,1,M1L/shFoxa1 organoid,Mus musculus,10090,Mouse/human PDA organoids or cell lines were cultured in conditions as described in this study.,genomic DNA,"Lysates were prepared from ~1 millon single cell dissociated of organoid cultures, or ~5 million of monolayer cultures. Sonicated nuclei with Bioruptor were further proceeded to ChIP assay with apporiate antibodies., Libraries were prepared according to Illumina's instructions of TruSeq ChIP Sample Prep kit.","Raw reads were mapped to the reference mouse (mm9) or human (hg19) genome assembly using Bowtie allowing two-mismatches for only unique alignment; -v 2 -m 1 -best --strata. To avoid clonal artifacts introduced in the library amplification steps, duplicated mapped reads were further discarded using SAMtools (http://samtools.sourceforge.net)., HOMER suite (http://homer.salk.edu/homer/) was used for overall analysis. Details were described in the experimental procedues of this study.",GPL19057,"Jae Seok,,Roe",jroe@yonsei.ac.kr,Yonsei University,"Yonsei-ro, 50",Seoul,03722,South Korea,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,"GSE99284, GSE99311",0,GSM2640441_M1L_shFoxa1_FOXA1.bigWig,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2640nnn/GSM2640441/suppl/GSM2640441_M1L_shFoxa1_FOXA1.bigWig,M1L/shFoxa1 FOXA1 ChIP-Seq,250206216,BIGWIG,"For cDNA overepxression, cDNAs were retrovirally introduced and selected with G418. For shRNA expression, shRNAs were retrovirally introduced and selected with puromycin. For sgRNA expression, sgRNAs were lentivirally introduced and GFP-sorted with FACS.",https://www.ncbi.nlm.nih.gov/biosample/SAMN07163995,https://www.ncbi.nlm.nih.gov/sra?term,C57BL/6,Mouse PDA liver metastasis (M1L),mm9 and hg19,bigWig,,FOXA1 (ab23738; Abcam),Transduced with miR-E/shFoxa1.2959 retrovirus
GSE99311,N5 RNA-Seq,GSM2640979,Public on Jul 31 2017,May 25 2017,May 15 2019,SRA,1,N5 organoid,Mus musculus,10090,Mouse/human PDA organoids or cell lines were cultured in conditions as described in this study.,total RNA,"Total RNAs were extracted using Trizol reagent, Libraries were made following the instructions of Illumina TruSeq RNA sample prep kit v2","Raw reads were mapped to the reference mouse (mm9) or human (hg19) genome assembly with Tophat, and rpkm values were calucated with Cufflink",GPL19057,"Jae Seok,,Roe",jroe@yonsei.ac.kr,Yonsei University,"Yonsei-ro, 50",Seoul,03722,South Korea,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE99310, GSE99311",0,GSM2640979_N5_RNA-Seq_rpkm.txt.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2640nnn/GSM2640979/suppl/GSM2640979_N5_RNA-Seq_rpkm.txt.gz,N5 RNA-Seq,74400,TXT,"For cDNA overepxression, cDNAs were retrovirally introduced and selected with G418. For shRNA expression, shRNAs were retrovirally introduced and selected with puromycin. For sgRNA expression, sgRNAs were lentivirally introduced and GFP-sorted with FACS.",https://www.ncbi.nlm.nih.gov/biosample/SAMN07168828,https://www.ncbi.nlm.nih.gov/sra?term,C57BL/6,Mouse normal pancreatic organoid (N5),mm9 and hg19,,,,none
GSE99311,N6 RNA-Seq,GSM2640980,Public on Jul 31 2017,May 25 2017,May 15 2019,SRA,1,N6 organoid,Mus musculus,10090,Mouse/human PDA organoids or cell lines were cultured in conditions as described in this study.,total RNA,"Total RNAs were extracted using Trizol reagent, Libraries were made following the instructions of Illumina TruSeq RNA sample prep kit v2","Raw reads were mapped to the reference mouse (mm9) or human (hg19) genome assembly with Tophat, and rpkm values were calucated with Cufflink",GPL19057,"Jae Seok,,Roe",jroe@yonsei.ac.kr,Yonsei University,"Yonsei-ro, 50",Seoul,03722,South Korea,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE99310, GSE99311",0,GSM2640980_N6_RNA-Seq_rpkm.txt.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2640nnn/GSM2640980/suppl/GSM2640980_N6_RNA-Seq_rpkm.txt.gz,N6 RNA-Seq,74388,TXT,"For cDNA overepxression, cDNAs were retrovirally introduced and selected with G418. For shRNA expression, shRNAs were retrovirally introduced and selected with puromycin. For sgRNA expression, sgRNAs were lentivirally introduced and GFP-sorted with FACS.",https://www.ncbi.nlm.nih.gov/biosample/SAMN07168827,https://www.ncbi.nlm.nih.gov/sra?term,C57BL/6,Mouse normal pancreatic organoid (N6),mm9 and hg19,,,,none
GSE99311,P2 RNA-Seq,GSM2640981,Public on Jul 31 2017,May 25 2017,May 15 2019,SRA,1,P2 organoid,Mus musculus,10090,Mouse/human PDA organoids or cell lines were cultured in conditions as described in this study.,total RNA,"Total RNAs were extracted using Trizol reagent, Libraries were made following the instructions of Illumina TruSeq RNA sample prep kit v2","Raw reads were mapped to the reference mouse (mm9) or human (hg19) genome assembly with Tophat, and rpkm values were calucated with Cufflink",GPL19057,"Jae Seok,,Roe",jroe@yonsei.ac.kr,Yonsei University,"Yonsei-ro, 50",Seoul,03722,South Korea,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE99310, GSE99311",0,GSM2640981_P2_RNA-Seq_rpkm.txt.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2640nnn/GSM2640981/suppl/GSM2640981_P2_RNA-Seq_rpkm.txt.gz,P2 RNA-Seq,74386,TXT,"For cDNA overepxression, cDNAs were retrovirally introduced and selected with G418. For shRNA expression, shRNAs were retrovirally introduced and selected with puromycin. For sgRNA expression, sgRNAs were lentivirally introduced and GFP-sorted with FACS.",https://www.ncbi.nlm.nih.gov/biosample/SAMN07168826,https://www.ncbi.nlm.nih.gov/sra?term,C57BL/6,Mouse PanIN organoid (P2),mm9 and hg19,,,,none
GSE99311,P3 RNA-Seq,GSM2640982,Public on Jul 31 2017,May 25 2017,May 15 2019,SRA,1,P3 organoid,Mus musculus,10090,Mouse/human PDA organoids or cell lines were cultured in conditions as described in this study.,total RNA,"Total RNAs were extracted using Trizol reagent, Libraries were made following the instructions of Illumina TruSeq RNA sample prep kit v2","Raw reads were mapped to the reference mouse (mm9) or human (hg19) genome assembly with Tophat, and rpkm values were calucated with Cufflink",GPL19057,"Jae Seok,,Roe",jroe@yonsei.ac.kr,Yonsei University,"Yonsei-ro, 50",Seoul,03722,South Korea,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE99310, GSE99311",0,GSM2640982_P3_RNA-Seq_rpkm.txt.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2640nnn/GSM2640982/suppl/GSM2640982_P3_RNA-Seq_rpkm.txt.gz,P3 RNA-Seq,74172,TXT,"For cDNA overepxression, cDNAs were retrovirally introduced and selected with G418. For shRNA expression, shRNAs were retrovirally introduced and selected with puromycin. For sgRNA expression, sgRNAs were lentivirally introduced and GFP-sorted with FACS.",https://www.ncbi.nlm.nih.gov/biosample/SAMN07168825,https://www.ncbi.nlm.nih.gov/sra?term,C57BL/6,Mouse PanIN organoid (P3),mm9 and hg19,,,,none
GSE99311,T3 RNA-Seq,GSM2640983,Public on Jul 31 2017,May 25 2017,May 15 2019,SRA,1,T3 organoid,Mus musculus,10090,Mouse/human PDA organoids or cell lines were cultured in conditions as described in this study.,total RNA,"Total RNAs were extracted using Trizol reagent, Libraries were made following the instructions of Illumina TruSeq RNA sample prep kit v2","Raw reads were mapped to the reference mouse (mm9) or human (hg19) genome assembly with Tophat, and rpkm values were calucated with Cufflink",GPL19057,"Jae Seok,,Roe",jroe@yonsei.ac.kr,Yonsei University,"Yonsei-ro, 50",Seoul,03722,South Korea,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE99310, GSE99311",0,GSM2640983_T3_RNA-Seq_rpkm.txt.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2640nnn/GSM2640983/suppl/GSM2640983_T3_RNA-Seq_rpkm.txt.gz,T3 RNA-Seq,74179,TXT,"For cDNA overepxression, cDNAs were retrovirally introduced and selected with G418. For shRNA expression, shRNAs were retrovirally introduced and selected with puromycin. For sgRNA expression, sgRNAs were lentivirally introduced and GFP-sorted with FACS.",https://www.ncbi.nlm.nih.gov/biosample/SAMN07168824,https://www.ncbi.nlm.nih.gov/sra?term,C57BL/6,Mouse PDA primary tumor organoid (T3),mm9 and hg19,,,,none
GSE99311,T6 RNA-Seq,GSM2640984,Public on Jul 31 2017,May 25 2017,May 15 2019,SRA,1,T6 organoid,Mus musculus,10090,Mouse/human PDA organoids or cell lines were cultured in conditions as described in this study.,total RNA,"Total RNAs were extracted using Trizol reagent, Libraries were made following the instructions of Illumina TruSeq RNA sample prep kit v2","Raw reads were mapped to the reference mouse (mm9) or human (hg19) genome assembly with Tophat, and rpkm values were calucated with Cufflink",GPL19057,"Jae Seok,,Roe",jroe@yonsei.ac.kr,Yonsei University,"Yonsei-ro, 50",Seoul,03722,South Korea,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE99310, GSE99311",0,GSM2640984_T6_RNA-Seq_rpkm.txt.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2640nnn/GSM2640984/suppl/GSM2640984_T6_RNA-Seq_rpkm.txt.gz,T6 RNA-Seq,73699,TXT,"For cDNA overepxression, cDNAs were retrovirally introduced and selected with G418. For shRNA expression, shRNAs were retrovirally introduced and selected with puromycin. For sgRNA expression, sgRNAs were lentivirally introduced and GFP-sorted with FACS.",https://www.ncbi.nlm.nih.gov/biosample/SAMN07168823,https://www.ncbi.nlm.nih.gov/sra?term,C57BL/6,Mouse PDA primary tumor organoid (T6),mm9 and hg19,,,,none
GSE99311,T19 RNA-Seq,GSM2640985,Public on Jul 31 2017,May 25 2017,May 15 2019,SRA,1,T19 organoid,Mus musculus,10090,Mouse/human PDA organoids or cell lines were cultured in conditions as described in this study.,total RNA,"Total RNAs were extracted using Trizol reagent, Libraries were made following the instructions of Illumina TruSeq RNA sample prep kit v2","Raw reads were mapped to the reference mouse (mm9) or human (hg19) genome assembly with Tophat, and rpkm values were calucated with Cufflink",GPL19057,"Jae Seok,,Roe",jroe@yonsei.ac.kr,Yonsei University,"Yonsei-ro, 50",Seoul,03722,South Korea,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE99310, GSE99311",0,GSM2640985_T19_RNA-Seq_rpkm.txt.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2640nnn/GSM2640985/suppl/GSM2640985_T19_RNA-Seq_rpkm.txt.gz,T19 RNA-Seq,74331,TXT,"For cDNA overepxression, cDNAs were retrovirally introduced and selected with G418. For shRNA expression, shRNAs were retrovirally introduced and selected with puromycin. For sgRNA expression, sgRNAs were lentivirally introduced and GFP-sorted with FACS.",https://www.ncbi.nlm.nih.gov/biosample/SAMN07168822,https://www.ncbi.nlm.nih.gov/sra?term,C57BL/6,Mouse PDA primary tumor organoid (T19),mm9 and hg19,,,,none
GSE99311,T23 RNA-Seq,GSM2640986,Public on Jul 31 2017,May 25 2017,May 15 2019,SRA,1,T23 organoid,Mus musculus,10090,Mouse/human PDA organoids or cell lines were cultured in conditions as described in this study.,total RNA,"Total RNAs were extracted using Trizol reagent, Libraries were made following the instructions of Illumina TruSeq RNA sample prep kit v2","Raw reads were mapped to the reference mouse (mm9) or human (hg19) genome assembly with Tophat, and rpkm values were calucated with Cufflink",GPL19057,"Jae Seok,,Roe",jroe@yonsei.ac.kr,Yonsei University,"Yonsei-ro, 50",Seoul,03722,South Korea,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE99310, GSE99311",0,GSM2640986_T23_RNA-Seq_rpkm.txt.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2640nnn/GSM2640986/suppl/GSM2640986_T23_RNA-Seq_rpkm.txt.gz,T23 RNA-Seq,74354,TXT,"For cDNA overepxression, cDNAs were retrovirally introduced and selected with G418. For shRNA expression, shRNAs were retrovirally introduced and selected with puromycin. For sgRNA expression, sgRNAs were lentivirally introduced and GFP-sorted with FACS.",https://www.ncbi.nlm.nih.gov/biosample/SAMN07168821,https://www.ncbi.nlm.nih.gov/sra?term,C57BL/6,Mouse PDA primary tumor organoid (T23),mm9 and hg19,,,,none
GSE99311,T33 RNA-Seq,GSM2640987,Public on Jul 31 2017,May 25 2017,May 15 2019,SRA,1,T33 organoid,Mus musculus,10090,Mouse/human PDA organoids or cell lines were cultured in conditions as described in this study.,total RNA,"Total RNAs were extracted using Trizol reagent, Libraries were made following the instructions of Illumina TruSeq RNA sample prep kit v2","Raw reads were mapped to the reference mouse (mm9) or human (hg19) genome assembly with Tophat, and rpkm values were calucated with Cufflink",GPL19057,"Jae Seok,,Roe",jroe@yonsei.ac.kr,Yonsei University,"Yonsei-ro, 50",Seoul,03722,South Korea,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE99310, GSE99311",0,GSM2640987_T33_RNA-Seq_rpkm.txt.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2640nnn/GSM2640987/suppl/GSM2640987_T33_RNA-Seq_rpkm.txt.gz,T33 RNA-Seq,73600,TXT,"For cDNA overepxression, cDNAs were retrovirally introduced and selected with G418. For shRNA expression, shRNAs were retrovirally introduced and selected with puromycin. For sgRNA expression, sgRNAs were lentivirally introduced and GFP-sorted with FACS.",https://www.ncbi.nlm.nih.gov/biosample/SAMN07168820,https://www.ncbi.nlm.nih.gov/sra?term,C57BL/6,Mouse PDA primary tumor organoid (T33),mm9 and hg19,,,,none
