GSE,Sample_title,Sample_geo_accession,Sample_status,Sample_submission_date,Sample_last_update_date,Sample_type,Sample_channel_count,Sample_source_name_ch1,Sample_organism_ch1,Sample_taxid_ch1,Sample_molecule_ch1,Sample_extract_protocol_ch1,Sample_description,Sample_data_processing,Sample_platform_id,Sample_contact_name,Sample_contact_email,Sample_contact_laboratory,Sample_contact_department,Sample_contact_institute,Sample_contact_address,Sample_contact_city,Sample_contact_state,Sample_contact_zip/postal_code,Sample_contact_country,Sample_instrument_model,Sample_library_selection,Sample_library_source,Sample_library_strategy,Sample_relation,Sample_series_id,Sample_data_row_count,file,file_url,sample_name,file_size,type,genome build,processed data files format and content,tissue,progression,genotype/variation,age,gender,Genome_build,Supplementary_files_format_and_content,strain,We selected the highest quality barcodes for each case based on two criteria
GSE138794,SF11956_scRNA-Seq,GSM4119533,Public on Oct 12 2019,Oct 11 2019,Dec 19 2019,SRA,1,Brain,Homo sapiens,9606,total RNA,"Nuclei were extracted from frozen tissues following the “Frakenstein” protocol developed by Luciano Martelotto, Ph.D., Melbourne, Centre for Cancer Research, Victorian Comprehensive Cancer Centre, and available from 10X Genomics, For fresh tissues, 10.2 μL of live cells, at a concentration of 1700 live-cells/μL,were loaded into the10X Chromium Single Cell capture chip. For frozen tissues, ~15,000 nuclei were loaded per capture. Single-cell/nucleus capture, reverse transcription, cell lysis, and library preparation were performed per manufacturer’s protocol. Sequencing was performed on an Illumina NovaSeq using apaired-end 100bp protocol.",Single Cell RNA-Seq,"For 10x scRNA-Seq and snRNA-Seq data, we utilized CellRanger (version 3.0.2) for data pre-processing and gene expression quantification, following the guidelines from the CellRanger website.",GPL24676,"Aaron,,Diaz",aaron.diaz@ucsf.edu,Diaz Lab,Neurological Surgery,"University of California, San Francisco",1450 3rd St,San Francisco,CA,94158,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN13020380,GSE138794,0,GSM4119533_SF11956_features.tsv.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4119nnn/GSM4119533/suppl/GSM4119533_SF11956_features.tsv.gz,SF11956_scRNA-Seq,35061,TSV,hg38,"Matrix file (mtx) includes sparse matrix of read counts, unique cell barcode files (tsv), and feature file (tsv)",glioma,Primary,IDHR132H WT GBM,63,Male,,,,
GSE138794,SF11956_scRNA-Seq,GSM4119533,Public on Oct 12 2019,Oct 11 2019,Dec 19 2019,SRA,1,Brain,Homo sapiens,9606,total RNA,"Nuclei were extracted from frozen tissues following the “Frakenstein” protocol developed by Luciano Martelotto, Ph.D., Melbourne, Centre for Cancer Research, Victorian Comprehensive Cancer Centre, and available from 10X Genomics, For fresh tissues, 10.2 μL of live cells, at a concentration of 1700 live-cells/μL,were loaded into the10X Chromium Single Cell capture chip. For frozen tissues, ~15,000 nuclei were loaded per capture. Single-cell/nucleus capture, reverse transcription, cell lysis, and library preparation were performed per manufacturer’s protocol. Sequencing was performed on an Illumina NovaSeq using apaired-end 100bp protocol.",Single Cell RNA-Seq,"For 10x scRNA-Seq and snRNA-Seq data, we utilized CellRanger (version 3.0.2) for data pre-processing and gene expression quantification, following the guidelines from the CellRanger website.",GPL24676,"Aaron,,Diaz",aaron.diaz@ucsf.edu,Diaz Lab,Neurological Surgery,"University of California, San Francisco",1450 3rd St,San Francisco,CA,94158,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN13020380,GSE138794,0,GSM4119533_SF11956_matrix.mtx.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4119nnn/GSM4119533/suppl/GSM4119533_SF11956_matrix.mtx.gz,SF11956_scRNA-Seq,15814129,MTX,hg38,"Matrix file (mtx) includes sparse matrix of read counts, unique cell barcode files (tsv), and feature file (tsv)",glioma,Primary,IDHR132H WT GBM,63,Male,,,,
GSE138794,SF11644_scRNA-Seq,GSM4119534,Public on Oct 12 2019,Oct 11 2019,Dec 19 2019,SRA,1,Brain,Homo sapiens,9606,total RNA,"Nuclei were extracted from frozen tissues following the “Frakenstein” protocol developed by Luciano Martelotto, Ph.D., Melbourne, Centre for Cancer Research, Victorian Comprehensive Cancer Centre, and available from 10X Genomics, For fresh tissues, 10.2 μL of live cells, at a concentration of 1700 live-cells/μL,were loaded into the10X Chromium Single Cell capture chip. For frozen tissues, ~15,000 nuclei were loaded per capture. Single-cell/nucleus capture, reverse transcription, cell lysis, and library preparation were performed per manufacturer’s protocol. Sequencing was performed on an Illumina NovaSeq using apaired-end 100bp protocol.",Single Cell RNA-Seq,"For 10x scRNA-Seq and snRNA-Seq data, we utilized CellRanger (version 3.0.2) for data pre-processing and gene expression quantification, following the guidelines from the CellRanger website.",GPL24676,"Aaron,,Diaz",aaron.diaz@ucsf.edu,Diaz Lab,Neurological Surgery,"University of California, San Francisco",1450 3rd St,San Francisco,CA,94158,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN13020379,GSE138794,0,GSM4119534_SF11644_barcodes.tsv.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4119nnn/GSM4119534/suppl/GSM4119534_SF11644_barcodes.tsv.gz,SF11644_scRNA-Seq,18516,TSV,hg38,"Matrix file (mtx) includes sparse matrix of read counts, unique cell barcode files (tsv), and feature file (tsv)",glioma,Primary,GBM,57,Male,,,,
GSE138794,SF11644_scRNA-Seq,GSM4119534,Public on Oct 12 2019,Oct 11 2019,Dec 19 2019,SRA,1,Brain,Homo sapiens,9606,total RNA,"Nuclei were extracted from frozen tissues following the “Frakenstein” protocol developed by Luciano Martelotto, Ph.D., Melbourne, Centre for Cancer Research, Victorian Comprehensive Cancer Centre, and available from 10X Genomics, For fresh tissues, 10.2 μL of live cells, at a concentration of 1700 live-cells/μL,were loaded into the10X Chromium Single Cell capture chip. For frozen tissues, ~15,000 nuclei were loaded per capture. Single-cell/nucleus capture, reverse transcription, cell lysis, and library preparation were performed per manufacturer’s protocol. Sequencing was performed on an Illumina NovaSeq using apaired-end 100bp protocol.",Single Cell RNA-Seq,"For 10x scRNA-Seq and snRNA-Seq data, we utilized CellRanger (version 3.0.2) for data pre-processing and gene expression quantification, following the guidelines from the CellRanger website.",GPL24676,"Aaron,,Diaz",aaron.diaz@ucsf.edu,Diaz Lab,Neurological Surgery,"University of California, San Francisco",1450 3rd St,San Francisco,CA,94158,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN13020379,GSE138794,0,GSM4119534_SF11644_features.tsv.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4119nnn/GSM4119534/suppl/GSM4119534_SF11644_features.tsv.gz,SF11644_scRNA-Seq,51489,TSV,hg38,"Matrix file (mtx) includes sparse matrix of read counts, unique cell barcode files (tsv), and feature file (tsv)",glioma,Primary,GBM,57,Male,,,,
GSE138794,SF11644_scRNA-Seq,GSM4119534,Public on Oct 12 2019,Oct 11 2019,Dec 19 2019,SRA,1,Brain,Homo sapiens,9606,total RNA,"Nuclei were extracted from frozen tissues following the “Frakenstein” protocol developed by Luciano Martelotto, Ph.D., Melbourne, Centre for Cancer Research, Victorian Comprehensive Cancer Centre, and available from 10X Genomics, For fresh tissues, 10.2 μL of live cells, at a concentration of 1700 live-cells/μL,were loaded into the10X Chromium Single Cell capture chip. For frozen tissues, ~15,000 nuclei were loaded per capture. Single-cell/nucleus capture, reverse transcription, cell lysis, and library preparation were performed per manufacturer’s protocol. Sequencing was performed on an Illumina NovaSeq using apaired-end 100bp protocol.",Single Cell RNA-Seq,"For 10x scRNA-Seq and snRNA-Seq data, we utilized CellRanger (version 3.0.2) for data pre-processing and gene expression quantification, following the guidelines from the CellRanger website.",GPL24676,"Aaron,,Diaz",aaron.diaz@ucsf.edu,Diaz Lab,Neurological Surgery,"University of California, San Francisco",1450 3rd St,San Francisco,CA,94158,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN13020379,GSE138794,0,GSM4119534_SF11644_matrix.mtx.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4119nnn/GSM4119534/suppl/GSM4119534_SF11644_matrix.mtx.gz,SF11644_scRNA-Seq,45409934,MTX,hg38,"Matrix file (mtx) includes sparse matrix of read counts, unique cell barcode files (tsv), and feature file (tsv)",glioma,Primary,GBM,57,Male,,,,
GSE138794,SF11136_scRNA-Seq,GSM4119535,Public on Oct 12 2019,Oct 11 2019,Dec 19 2019,SRA,1,Brain,Homo sapiens,9606,total RNA,"Nuclei were extracted from frozen tissues following the “Frakenstein” protocol developed by Luciano Martelotto, Ph.D., Melbourne, Centre for Cancer Research, Victorian Comprehensive Cancer Centre, and available from 10X Genomics, For fresh tissues, 10.2 μL of live cells, at a concentration of 1700 live-cells/μL,were loaded into the10X Chromium Single Cell capture chip. For frozen tissues, ~15,000 nuclei were loaded per capture. Single-cell/nucleus capture, reverse transcription, cell lysis, and library preparation were performed per manufacturer’s protocol. Sequencing was performed on an Illumina NovaSeq using apaired-end 100bp protocol.",Single Cell RNA-Seq,"For 10x scRNA-Seq and snRNA-Seq data, we utilized CellRanger (version 3.0.2) for data pre-processing and gene expression quantification, following the guidelines from the CellRanger website.",GPL24676,"Aaron,,Diaz",aaron.diaz@ucsf.edu,Diaz Lab,Neurological Surgery,"University of California, San Francisco",1450 3rd St,San Francisco,CA,94158,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN13020378,GSE138794,0,GSM4119535_SF11136_barcodes.tsv.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4119nnn/GSM4119535/suppl/GSM4119535_SF11136_barcodes.tsv.gz,SF11136_scRNA-Seq,9484,TSV,hg38,"Matrix file (mtx) includes sparse matrix of read counts, unique cell barcode files (tsv), and feature file (tsv)",glioma,Primary,Diffuse astrocytoma G2,34,Male,,,,
GSE138794,SF11136_scRNA-Seq,GSM4119535,Public on Oct 12 2019,Oct 11 2019,Dec 19 2019,SRA,1,Brain,Homo sapiens,9606,total RNA,"Nuclei were extracted from frozen tissues following the “Frakenstein” protocol developed by Luciano Martelotto, Ph.D., Melbourne, Centre for Cancer Research, Victorian Comprehensive Cancer Centre, and available from 10X Genomics, For fresh tissues, 10.2 μL of live cells, at a concentration of 1700 live-cells/μL,were loaded into the10X Chromium Single Cell capture chip. For frozen tissues, ~15,000 nuclei were loaded per capture. Single-cell/nucleus capture, reverse transcription, cell lysis, and library preparation were performed per manufacturer’s protocol. Sequencing was performed on an Illumina NovaSeq using apaired-end 100bp protocol.",Single Cell RNA-Seq,"For 10x scRNA-Seq and snRNA-Seq data, we utilized CellRanger (version 3.0.2) for data pre-processing and gene expression quantification, following the guidelines from the CellRanger website.",GPL24676,"Aaron,,Diaz",aaron.diaz@ucsf.edu,Diaz Lab,Neurological Surgery,"University of California, San Francisco",1450 3rd St,San Francisco,CA,94158,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN13020378,GSE138794,0,GSM4119535_SF11136_features.tsv.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4119nnn/GSM4119535/suppl/GSM4119535_SF11136_features.tsv.gz,SF11136_scRNA-Seq,54722,TSV,hg38,"Matrix file (mtx) includes sparse matrix of read counts, unique cell barcode files (tsv), and feature file (tsv)",glioma,Primary,Diffuse astrocytoma G2,34,Male,,,,
GSE138794,SF11136_scRNA-Seq,GSM4119535,Public on Oct 12 2019,Oct 11 2019,Dec 19 2019,SRA,1,Brain,Homo sapiens,9606,total RNA,"Nuclei were extracted from frozen tissues following the “Frakenstein” protocol developed by Luciano Martelotto, Ph.D., Melbourne, Centre for Cancer Research, Victorian Comprehensive Cancer Centre, and available from 10X Genomics, For fresh tissues, 10.2 μL of live cells, at a concentration of 1700 live-cells/μL,were loaded into the10X Chromium Single Cell capture chip. For frozen tissues, ~15,000 nuclei were loaded per capture. Single-cell/nucleus capture, reverse transcription, cell lysis, and library preparation were performed per manufacturer’s protocol. Sequencing was performed on an Illumina NovaSeq using apaired-end 100bp protocol.",Single Cell RNA-Seq,"For 10x scRNA-Seq and snRNA-Seq data, we utilized CellRanger (version 3.0.2) for data pre-processing and gene expression quantification, following the guidelines from the CellRanger website.",GPL24676,"Aaron,,Diaz",aaron.diaz@ucsf.edu,Diaz Lab,Neurological Surgery,"University of California, San Francisco",1450 3rd St,San Francisco,CA,94158,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN13020378,GSE138794,0,GSM4119535_SF11136_matrix.mtx.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4119nnn/GSM4119535/suppl/GSM4119535_SF11136_matrix.mtx.gz,SF11136_scRNA-Seq,15074133,MTX,hg38,"Matrix file (mtx) includes sparse matrix of read counts, unique cell barcode files (tsv), and feature file (tsv)",glioma,Primary,Diffuse astrocytoma G2,34,Male,,,,
GSE138794,SF12017_scRNA-Seq,GSM4119536,Public on Oct 12 2019,Oct 11 2019,Dec 19 2019,SRA,1,Brain,Homo sapiens,9606,total RNA,"Nuclei were extracted from frozen tissues following the “Frakenstein” protocol developed by Luciano Martelotto, Ph.D., Melbourne, Centre for Cancer Research, Victorian Comprehensive Cancer Centre, and available from 10X Genomics, For fresh tissues, 10.2 μL of live cells, at a concentration of 1700 live-cells/μL,were loaded into the10X Chromium Single Cell capture chip. For frozen tissues, ~15,000 nuclei were loaded per capture. Single-cell/nucleus capture, reverse transcription, cell lysis, and library preparation were performed per manufacturer’s protocol. Sequencing was performed on an Illumina NovaSeq using apaired-end 100bp protocol.",Single Cell RNA-Seq,"For 10x scRNA-Seq and snRNA-Seq data, we utilized CellRanger (version 3.0.2) for data pre-processing and gene expression quantification, following the guidelines from the CellRanger website.",GPL24676,"Aaron,,Diaz",aaron.diaz@ucsf.edu,Diaz Lab,Neurological Surgery,"University of California, San Francisco",1450 3rd St,San Francisco,CA,94158,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN13020377,GSE138794,0,GSM4119536_SF12017_barcodes.tsv.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4119nnn/GSM4119536/suppl/GSM4119536_SF12017_barcodes.tsv.gz,SF12017_scRNA-Seq,12685,TSV,hg38,"Matrix file (mtx) includes sparse matrix of read counts, unique cell barcode files (tsv), and feature file (tsv)",glioma,Primary,Primary astrocytoma G2,44,Male,,,,
GSE138794,SF12017_scRNA-Seq,GSM4119536,Public on Oct 12 2019,Oct 11 2019,Dec 19 2019,SRA,1,Brain,Homo sapiens,9606,total RNA,"Nuclei were extracted from frozen tissues following the “Frakenstein” protocol developed by Luciano Martelotto, Ph.D., Melbourne, Centre for Cancer Research, Victorian Comprehensive Cancer Centre, and available from 10X Genomics, For fresh tissues, 10.2 μL of live cells, at a concentration of 1700 live-cells/μL,were loaded into the10X Chromium Single Cell capture chip. For frozen tissues, ~15,000 nuclei were loaded per capture. Single-cell/nucleus capture, reverse transcription, cell lysis, and library preparation were performed per manufacturer’s protocol. Sequencing was performed on an Illumina NovaSeq using apaired-end 100bp protocol.",Single Cell RNA-Seq,"For 10x scRNA-Seq and snRNA-Seq data, we utilized CellRanger (version 3.0.2) for data pre-processing and gene expression quantification, following the guidelines from the CellRanger website.",GPL24676,"Aaron,,Diaz",aaron.diaz@ucsf.edu,Diaz Lab,Neurological Surgery,"University of California, San Francisco",1450 3rd St,San Francisco,CA,94158,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN13020377,GSE138794,0,GSM4119536_SF12017_features.tsv.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4119nnn/GSM4119536/suppl/GSM4119536_SF12017_features.tsv.gz,SF12017_scRNA-Seq,43341,TSV,hg38,"Matrix file (mtx) includes sparse matrix of read counts, unique cell barcode files (tsv), and feature file (tsv)",glioma,Primary,Primary astrocytoma G2,44,Male,,,,
GSE138794,SF12017_scRNA-Seq,GSM4119536,Public on Oct 12 2019,Oct 11 2019,Dec 19 2019,SRA,1,Brain,Homo sapiens,9606,total RNA,"Nuclei were extracted from frozen tissues following the “Frakenstein” protocol developed by Luciano Martelotto, Ph.D., Melbourne, Centre for Cancer Research, Victorian Comprehensive Cancer Centre, and available from 10X Genomics, For fresh tissues, 10.2 μL of live cells, at a concentration of 1700 live-cells/μL,were loaded into the10X Chromium Single Cell capture chip. For frozen tissues, ~15,000 nuclei were loaded per capture. Single-cell/nucleus capture, reverse transcription, cell lysis, and library preparation were performed per manufacturer’s protocol. Sequencing was performed on an Illumina NovaSeq using apaired-end 100bp protocol.",Single Cell RNA-Seq,"For 10x scRNA-Seq and snRNA-Seq data, we utilized CellRanger (version 3.0.2) for data pre-processing and gene expression quantification, following the guidelines from the CellRanger website.",GPL24676,"Aaron,,Diaz",aaron.diaz@ucsf.edu,Diaz Lab,Neurological Surgery,"University of California, San Francisco",1450 3rd St,San Francisco,CA,94158,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN13020377,GSE138794,0,GSM4119536_SF12017_matrix.mtx.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4119nnn/GSM4119536/suppl/GSM4119536_SF12017_matrix.mtx.gz,SF12017_scRNA-Seq,26333279,MTX,hg38,"Matrix file (mtx) includes sparse matrix of read counts, unique cell barcode files (tsv), and feature file (tsv)",glioma,Primary,Primary astrocytoma G2,44,Male,,,,
GSE138794,SF11964_scRNA-Seq,GSM4119537,Public on Oct 12 2019,Oct 11 2019,Dec 19 2019,SRA,1,Brain,Homo sapiens,9606,total RNA,"Nuclei were extracted from frozen tissues following the “Frakenstein” protocol developed by Luciano Martelotto, Ph.D., Melbourne, Centre for Cancer Research, Victorian Comprehensive Cancer Centre, and available from 10X Genomics, For fresh tissues, 10.2 μL of live cells, at a concentration of 1700 live-cells/μL,were loaded into the10X Chromium Single Cell capture chip. For frozen tissues, ~15,000 nuclei were loaded per capture. Single-cell/nucleus capture, reverse transcription, cell lysis, and library preparation were performed per manufacturer’s protocol. Sequencing was performed on an Illumina NovaSeq using apaired-end 100bp protocol.",Single Cell RNA-Seq,"For 10x scRNA-Seq and snRNA-Seq data, we utilized CellRanger (version 3.0.2) for data pre-processing and gene expression quantification, following the guidelines from the CellRanger website.",GPL24676,"Aaron,,Diaz",aaron.diaz@ucsf.edu,Diaz Lab,Neurological Surgery,"University of California, San Francisco",1450 3rd St,San Francisco,CA,94158,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN13020376,GSE138794,0,GSM4119537_SF11964_barcodes.tsv.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4119nnn/GSM4119537/suppl/GSM4119537_SF11964_barcodes.tsv.gz,SF11964_scRNA-Seq,1923,TSV,hg38,"Matrix file (mtx) includes sparse matrix of read counts, unique cell barcode files (tsv), and feature file (tsv)",glioma,Primary,Astrocytoma,54,Male,,,,
GSE138794,SF11964_scRNA-Seq,GSM4119537,Public on Oct 12 2019,Oct 11 2019,Dec 19 2019,SRA,1,Brain,Homo sapiens,9606,total RNA,"Nuclei were extracted from frozen tissues following the “Frakenstein” protocol developed by Luciano Martelotto, Ph.D., Melbourne, Centre for Cancer Research, Victorian Comprehensive Cancer Centre, and available from 10X Genomics, For fresh tissues, 10.2 μL of live cells, at a concentration of 1700 live-cells/μL,were loaded into the10X Chromium Single Cell capture chip. For frozen tissues, ~15,000 nuclei were loaded per capture. Single-cell/nucleus capture, reverse transcription, cell lysis, and library preparation were performed per manufacturer’s protocol. Sequencing was performed on an Illumina NovaSeq using apaired-end 100bp protocol.",Single Cell RNA-Seq,"For 10x scRNA-Seq and snRNA-Seq data, we utilized CellRanger (version 3.0.2) for data pre-processing and gene expression quantification, following the guidelines from the CellRanger website.",GPL24676,"Aaron,,Diaz",aaron.diaz@ucsf.edu,Diaz Lab,Neurological Surgery,"University of California, San Francisco",1450 3rd St,San Francisco,CA,94158,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN13020376,GSE138794,0,GSM4119537_SF11964_features.tsv.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4119nnn/GSM4119537/suppl/GSM4119537_SF11964_features.tsv.gz,SF11964_scRNA-Seq,4704,TSV,hg38,"Matrix file (mtx) includes sparse matrix of read counts, unique cell barcode files (tsv), and feature file (tsv)",glioma,Primary,Astrocytoma,54,Male,,,,
GSE138794,SF11964_scRNA-Seq,GSM4119537,Public on Oct 12 2019,Oct 11 2019,Dec 19 2019,SRA,1,Brain,Homo sapiens,9606,total RNA,"Nuclei were extracted from frozen tissues following the “Frakenstein” protocol developed by Luciano Martelotto, Ph.D., Melbourne, Centre for Cancer Research, Victorian Comprehensive Cancer Centre, and available from 10X Genomics, For fresh tissues, 10.2 μL of live cells, at a concentration of 1700 live-cells/μL,were loaded into the10X Chromium Single Cell capture chip. For frozen tissues, ~15,000 nuclei were loaded per capture. Single-cell/nucleus capture, reverse transcription, cell lysis, and library preparation were performed per manufacturer’s protocol. Sequencing was performed on an Illumina NovaSeq using apaired-end 100bp protocol.",Single Cell RNA-Seq,"For 10x scRNA-Seq and snRNA-Seq data, we utilized CellRanger (version 3.0.2) for data pre-processing and gene expression quantification, following the guidelines from the CellRanger website.",GPL24676,"Aaron,,Diaz",aaron.diaz@ucsf.edu,Diaz Lab,Neurological Surgery,"University of California, San Francisco",1450 3rd St,San Francisco,CA,94158,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN13020376,GSE138794,0,GSM4119537_SF11964_matrix.mtx.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4119nnn/GSM4119537/suppl/GSM4119537_SF11964_matrix.mtx.gz,SF11964_scRNA-Seq,649107,MTX,hg38,"Matrix file (mtx) includes sparse matrix of read counts, unique cell barcode files (tsv), and feature file (tsv)",glioma,Primary,Astrocytoma,54,Male,,,,
GSE138794,SF11949_scRNA-Seq,GSM4119538,Public on Oct 12 2019,Oct 11 2019,Dec 19 2019,SRA,1,Brain,Homo sapiens,9606,total RNA,"Nuclei were extracted from frozen tissues following the “Frakenstein” protocol developed by Luciano Martelotto, Ph.D., Melbourne, Centre for Cancer Research, Victorian Comprehensive Cancer Centre, and available from 10X Genomics, For fresh tissues, 10.2 μL of live cells, at a concentration of 1700 live-cells/μL,were loaded into the10X Chromium Single Cell capture chip. For frozen tissues, ~15,000 nuclei were loaded per capture. Single-cell/nucleus capture, reverse transcription, cell lysis, and library preparation were performed per manufacturer’s protocol. Sequencing was performed on an Illumina NovaSeq using apaired-end 100bp protocol.",Single Cell RNA-Seq,"For 10x scRNA-Seq and snRNA-Seq data, we utilized CellRanger (version 3.0.2) for data pre-processing and gene expression quantification, following the guidelines from the CellRanger website.",GPL24676,"Aaron,,Diaz",aaron.diaz@ucsf.edu,Diaz Lab,Neurological Surgery,"University of California, San Francisco",1450 3rd St,San Francisco,CA,94158,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN13020375,GSE138794,0,GSM4119538_SF11949_barcodes.tsv.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4119nnn/GSM4119538/suppl/GSM4119538_SF11949_barcodes.tsv.gz,SF11949_scRNA-Seq,2017,TSV,hg38,"Matrix file (mtx) includes sparse matrix of read counts, unique cell barcode files (tsv), and feature file (tsv)",glioma,Primary,Primary oligodendroglioma G3,40,Male,,,,
GSE138794,SF11949_scRNA-Seq,GSM4119538,Public on Oct 12 2019,Oct 11 2019,Dec 19 2019,SRA,1,Brain,Homo sapiens,9606,total RNA,"Nuclei were extracted from frozen tissues following the “Frakenstein” protocol developed by Luciano Martelotto, Ph.D., Melbourne, Centre for Cancer Research, Victorian Comprehensive Cancer Centre, and available from 10X Genomics, For fresh tissues, 10.2 μL of live cells, at a concentration of 1700 live-cells/μL,were loaded into the10X Chromium Single Cell capture chip. For frozen tissues, ~15,000 nuclei were loaded per capture. Single-cell/nucleus capture, reverse transcription, cell lysis, and library preparation were performed per manufacturer’s protocol. Sequencing was performed on an Illumina NovaSeq using apaired-end 100bp protocol.",Single Cell RNA-Seq,"For 10x scRNA-Seq and snRNA-Seq data, we utilized CellRanger (version 3.0.2) for data pre-processing and gene expression quantification, following the guidelines from the CellRanger website.",GPL24676,"Aaron,,Diaz",aaron.diaz@ucsf.edu,Diaz Lab,Neurological Surgery,"University of California, San Francisco",1450 3rd St,San Francisco,CA,94158,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN13020375,GSE138794,0,GSM4119538_SF11949_features.tsv.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4119nnn/GSM4119538/suppl/GSM4119538_SF11949_features.tsv.gz,SF11949_scRNA-Seq,9344,TSV,hg38,"Matrix file (mtx) includes sparse matrix of read counts, unique cell barcode files (tsv), and feature file (tsv)",glioma,Primary,Primary oligodendroglioma G3,40,Male,,,,
GSE138794,SF11949_scRNA-Seq,GSM4119538,Public on Oct 12 2019,Oct 11 2019,Dec 19 2019,SRA,1,Brain,Homo sapiens,9606,total RNA,"Nuclei were extracted from frozen tissues following the “Frakenstein” protocol developed by Luciano Martelotto, Ph.D., Melbourne, Centre for Cancer Research, Victorian Comprehensive Cancer Centre, and available from 10X Genomics, For fresh tissues, 10.2 μL of live cells, at a concentration of 1700 live-cells/μL,were loaded into the10X Chromium Single Cell capture chip. For frozen tissues, ~15,000 nuclei were loaded per capture. Single-cell/nucleus capture, reverse transcription, cell lysis, and library preparation were performed per manufacturer’s protocol. Sequencing was performed on an Illumina NovaSeq using apaired-end 100bp protocol.",Single Cell RNA-Seq,"For 10x scRNA-Seq and snRNA-Seq data, we utilized CellRanger (version 3.0.2) for data pre-processing and gene expression quantification, following the guidelines from the CellRanger website.",GPL24676,"Aaron,,Diaz",aaron.diaz@ucsf.edu,Diaz Lab,Neurological Surgery,"University of California, San Francisco",1450 3rd St,San Francisco,CA,94158,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN13020375,GSE138794,0,GSM4119538_SF11949_matrix.mtx.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4119nnn/GSM4119538/suppl/GSM4119538_SF11949_matrix.mtx.gz,SF11949_scRNA-Seq,1326299,MTX,hg38,"Matrix file (mtx) includes sparse matrix of read counts, unique cell barcode files (tsv), and feature file (tsv)",glioma,Primary,Primary oligodendroglioma G3,40,Male,,,,
