GSE,Sample_title,Sample_geo_accession,Sample_status,Sample_submission_date,Sample_last_update_date,Sample_type,Sample_channel_count,Sample_source_name_ch1,Sample_organism_ch1,Sample_taxid_ch1,Sample_growth_protocol_ch1,Sample_molecule_ch1,Sample_extract_protocol_ch1,Sample_data_processing,Sample_platform_id,Sample_contact_name,Sample_contact_email,Sample_contact_institute,Sample_contact_address,Sample_contact_city,Sample_contact_zip/postal_code,Sample_contact_country,Sample_instrument_model,Sample_library_selection,Sample_library_source,Sample_library_strategy,Sample_series_id,Sample_data_row_count,file,file_url,sample_name,file_size,type,Sample_treatment_protocol_ch1,BioSample,SRA,disease,germ layer,Transcript abundances were  quantified using kallisto (version 0.43.0; non-default parameters,"To visualize RNA-seq data as signal tracks, down-sampled FASTQ files were aligned to the hg19 genome using HiSat2 (version 2.0.5; non-default parameters",Genome_build,Adaptor sequences were trimmed using cutadapt in paired-end mode (non-default parameters,peaks were called using MACS28 (non-default parameters,Illumina TruSeq adaptor sequences were trimmed using cutadapt in paired-end mode (non-default parameters,Supplementary_files_format_and_content,Reads were aligned to hg19 using bowtie (version 0.12.8; non-default parameters
GSE134745,RNA-Seq_HepG2-1,GSM3965465,Public on Jul 23 2020,Jul 23 2019,Sep 24 2020,SRA,1,liver,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"RNA samples were extracted using the Qiagen All-Prep kit per manufacturer instructions., Libraries were prepared from total RNA using the TruSeq Stranded Total RNA Library Prep Kit per manufacturer instructions. All libraries were sequenced on the Illumina Hiseq 4000",FASTQ files were downsampled to 60 million reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,cDNA,genomic,RNA-Seq,"GSE134743, GSE134745",0,GSM3965465_RNA-Signal_HepG2-1.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965465/suppl/GSM3965465_RNA-Signal_HepG2-1.bw,RNA-Seq_HepG2-1,119844192,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345800,https://www.ncbi.nlm.nih.gov/sra?term,hepatocellular carcinoma,Endoderm,"--bias). Transcript sequences (i.e., target sequences) were obtained from Gencode (Release 25; lifted to GRCh37 coordinates).","-X 1000 --fr --no-mixed --no-discordant)7, after which genome-wide coverage tracks were produced using bedtools (bedtools genomecov -bga -split -ibam). Coverage values were scaled by a constant factor (109/total # of reads) to account for differences in sequencing depth.",hg19,,,,,
GSE134745,RNA-Seq_HepG2-2,GSM3965466,Public on Jul 23 2020,Jul 23 2019,Sep 24 2020,SRA,1,liver,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"RNA samples were extracted using the Qiagen All-Prep kit per manufacturer instructions., Libraries were prepared from total RNA using the TruSeq Stranded Total RNA Library Prep Kit per manufacturer instructions. All libraries were sequenced on the Illumina Hiseq 4000",FASTQ files were downsampled to 60 million reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,cDNA,genomic,RNA-Seq,"GSE134743, GSE134745",0,GSM3965466_RNA-Signal_HepG2-2.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965466/suppl/GSM3965466_RNA-Signal_HepG2-2.bw,RNA-Seq_HepG2-2,138642122,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345799,https://www.ncbi.nlm.nih.gov/sra?term,hepatocellular carcinoma,Endoderm,"--bias). Transcript sequences (i.e., target sequences) were obtained from Gencode (Release 25; lifted to GRCh37 coordinates).","-X 1000 --fr --no-mixed --no-discordant)7, after which genome-wide coverage tracks were produced using bedtools (bedtools genomecov -bga -split -ibam). Coverage values were scaled by a constant factor (109/total # of reads) to account for differences in sequencing depth.",hg19,,,,,
GSE134745,RNA-Seq_HT1197-1,GSM3965467,Public on Jul 23 2020,Jul 23 2019,Sep 24 2020,SRA,1,urinary bladder,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"RNA samples were extracted using the Qiagen All-Prep kit per manufacturer instructions., Libraries were prepared from total RNA using the TruSeq Stranded Total RNA Library Prep Kit per manufacturer instructions. All libraries were sequenced on the Illumina Hiseq 4000",FASTQ files were downsampled to 60 million reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,cDNA,genomic,RNA-Seq,"GSE134743, GSE134745",0,GSM3965467_RNA-Signal_HT-1197-1.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965467/suppl/GSM3965467_RNA-Signal_HT-1197-1.bw,RNA-Seq_HT1197-1,173870874,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345798,https://www.ncbi.nlm.nih.gov/sra?term,carcinoma,Endoderm,"--bias). Transcript sequences (i.e., target sequences) were obtained from Gencode (Release 25; lifted to GRCh37 coordinates).","-X 1000 --fr --no-mixed --no-discordant)7, after which genome-wide coverage tracks were produced using bedtools (bedtools genomecov -bga -split -ibam). Coverage values were scaled by a constant factor (109/total # of reads) to account for differences in sequencing depth.",hg19,,,,,
GSE134745,RNA-Seq_HT1197-2,GSM3965468,Public on Jul 23 2020,Jul 23 2019,Sep 24 2020,SRA,1,urinary bladder,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"RNA samples were extracted using the Qiagen All-Prep kit per manufacturer instructions., Libraries were prepared from total RNA using the TruSeq Stranded Total RNA Library Prep Kit per manufacturer instructions. All libraries were sequenced on the Illumina Hiseq 4000",FASTQ files were downsampled to 60 million reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,cDNA,genomic,RNA-Seq,"GSE134743, GSE134745",0,GSM3965468_RNA-Signal_HT-1197-2.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965468/suppl/GSM3965468_RNA-Signal_HT-1197-2.bw,RNA-Seq_HT1197-2,179677125,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345822,https://www.ncbi.nlm.nih.gov/sra?term,carcinoma,Endoderm,"--bias). Transcript sequences (i.e., target sequences) were obtained from Gencode (Release 25; lifted to GRCh37 coordinates).","-X 1000 --fr --no-mixed --no-discordant)7, after which genome-wide coverage tracks were produced using bedtools (bedtools genomecov -bga -split -ibam). Coverage values were scaled by a constant factor (109/total # of reads) to account for differences in sequencing depth.",hg19,,,,,
GSE134745,RNA-Seq_HT-1376-1,GSM3965469,Public on Jul 23 2020,Jul 23 2019,Sep 24 2020,SRA,1,urinary bladder,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"RNA samples were extracted using the Qiagen All-Prep kit per manufacturer instructions., Libraries were prepared from total RNA using the TruSeq Stranded Total RNA Library Prep Kit per manufacturer instructions. All libraries were sequenced on the Illumina Hiseq 4000",FASTQ files were downsampled to 60 million reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,cDNA,genomic,RNA-Seq,"GSE134743, GSE134745",0,GSM3965469_RNA-Signal_H1376-1.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965469/suppl/GSM3965469_RNA-Signal_H1376-1.bw,RNA-Seq_HT-1376-1,161391744,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345821,https://www.ncbi.nlm.nih.gov/sra?term,carcinoma,Endoderm,"--bias). Transcript sequences (i.e., target sequences) were obtained from Gencode (Release 25; lifted to GRCh37 coordinates).","-X 1000 --fr --no-mixed --no-discordant)7, after which genome-wide coverage tracks were produced using bedtools (bedtools genomecov -bga -split -ibam). Coverage values were scaled by a constant factor (109/total # of reads) to account for differences in sequencing depth.",hg19,,,,,
GSE134745,RNA-Seq_HT-1376-2,GSM3965470,Public on Jul 23 2020,Jul 23 2019,Sep 24 2020,SRA,1,urinary bladder,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"RNA samples were extracted using the Qiagen All-Prep kit per manufacturer instructions., Libraries were prepared from total RNA using the TruSeq Stranded Total RNA Library Prep Kit per manufacturer instructions. All libraries were sequenced on the Illumina Hiseq 4000",FASTQ files were downsampled to 60 million reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,cDNA,genomic,RNA-Seq,"GSE134743, GSE134745",0,GSM3965470_RNA-Signal_H1376-2.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965470/suppl/GSM3965470_RNA-Signal_H1376-2.bw,RNA-Seq_HT-1376-2,191964932,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345772,https://www.ncbi.nlm.nih.gov/sra?term,carcinoma,Endoderm,"--bias). Transcript sequences (i.e., target sequences) were obtained from Gencode (Release 25; lifted to GRCh37 coordinates).","-X 1000 --fr --no-mixed --no-discordant)7, after which genome-wide coverage tracks were produced using bedtools (bedtools genomecov -bga -split -ibam). Coverage values were scaled by a constant factor (109/total # of reads) to account for differences in sequencing depth.",hg19,,,,,
GSE134745,RNA-Seq_hTERT-HME1-1,GSM3965471,Public on Jul 23 2020,Jul 23 2019,Sep 24 2020,SRA,1,mammary gland,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"RNA samples were extracted using the Qiagen All-Prep kit per manufacturer instructions., Libraries were prepared from total RNA using the TruSeq Stranded Total RNA Library Prep Kit per manufacturer instructions. All libraries were sequenced on the Illumina Hiseq 4000",FASTQ files were downsampled to 60 million reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,cDNA,genomic,RNA-Seq,"GSE134743, GSE134745",0,GSM3965471_RNA-Signal_hTERT-HME1-1.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965471/suppl/GSM3965471_RNA-Signal_hTERT-HME1-1.bw,RNA-Seq_hTERT-HME1-1,161399267,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345771,https://www.ncbi.nlm.nih.gov/sra?term,Immortalized with hTERT,Ectoderm,"--bias). Transcript sequences (i.e., target sequences) were obtained from Gencode (Release 25; lifted to GRCh37 coordinates).","-X 1000 --fr --no-mixed --no-discordant)7, after which genome-wide coverage tracks were produced using bedtools (bedtools genomecov -bga -split -ibam). Coverage values were scaled by a constant factor (109/total # of reads) to account for differences in sequencing depth.",hg19,,,,,
GSE134745,RNA-Seq_hTERT-HME1-2,GSM3965472,Public on Jul 23 2020,Jul 23 2019,Sep 24 2020,SRA,1,mammary gland,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"RNA samples were extracted using the Qiagen All-Prep kit per manufacturer instructions., Libraries were prepared from total RNA using the TruSeq Stranded Total RNA Library Prep Kit per manufacturer instructions. All libraries were sequenced on the Illumina Hiseq 4000",FASTQ files were downsampled to 60 million reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,cDNA,genomic,RNA-Seq,"GSE134743, GSE134745",0,GSM3965472_RNA-Signal_hTERT-HME1-2.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965472/suppl/GSM3965472_RNA-Signal_hTERT-HME1-2.bw,RNA-Seq_hTERT-HME1-2,184843475,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345770,https://www.ncbi.nlm.nih.gov/sra?term,Immortalized with hTERT,Ectoderm,"--bias). Transcript sequences (i.e., target sequences) were obtained from Gencode (Release 25; lifted to GRCh37 coordinates).","-X 1000 --fr --no-mixed --no-discordant)7, after which genome-wide coverage tracks were produced using bedtools (bedtools genomecov -bga -split -ibam). Coverage values were scaled by a constant factor (109/total # of reads) to account for differences in sequencing depth.",hg19,,,,,
GSE134745,RNA-Seq_Jurkat-1,GSM3965473,Public on Jul 23 2020,Jul 23 2019,Sep 24 2020,SRA,1,T lymphocyte,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"RNA samples were extracted using the Qiagen All-Prep kit per manufacturer instructions., Libraries were prepared from total RNA using the TruSeq Stranded Total RNA Library Prep Kit per manufacturer instructions. All libraries were sequenced on the Illumina Hiseq 4000",FASTQ files were downsampled to 60 million reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,cDNA,genomic,RNA-Seq,"GSE134743, GSE134745",0,GSM3965473_RNA-Signal_Jurkat-1.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965473/suppl/GSM3965473_RNA-Signal_Jurkat-1.bw,RNA-Seq_Jurkat-1,182510264,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345769,https://www.ncbi.nlm.nih.gov/sra?term,acute T cell leukemia,Mesoderm,"--bias). Transcript sequences (i.e., target sequences) were obtained from Gencode (Release 25; lifted to GRCh37 coordinates).","-X 1000 --fr --no-mixed --no-discordant)7, after which genome-wide coverage tracks were produced using bedtools (bedtools genomecov -bga -split -ibam). Coverage values were scaled by a constant factor (109/total # of reads) to account for differences in sequencing depth.",hg19,,,,,
GSE134745,RNA-Seq_Jurkat-2,GSM3965474,Public on Jul 23 2020,Jul 23 2019,Sep 24 2020,SRA,1,T lymphocyte,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"RNA samples were extracted using the Qiagen All-Prep kit per manufacturer instructions., Libraries were prepared from total RNA using the TruSeq Stranded Total RNA Library Prep Kit per manufacturer instructions. All libraries were sequenced on the Illumina Hiseq 4000",FASTQ files were downsampled to 60 million reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,cDNA,genomic,RNA-Seq,"GSE134743, GSE134745",0,GSM3965474_RNA-Signal_Jurkat-2.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965474/suppl/GSM3965474_RNA-Signal_Jurkat-2.bw,RNA-Seq_Jurkat-2,193538531,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345768,https://www.ncbi.nlm.nih.gov/sra?term,acute T cell leukemia,Mesoderm,"--bias). Transcript sequences (i.e., target sequences) were obtained from Gencode (Release 25; lifted to GRCh37 coordinates).","-X 1000 --fr --no-mixed --no-discordant)7, after which genome-wide coverage tracks were produced using bedtools (bedtools genomecov -bga -split -ibam). Coverage values were scaled by a constant factor (109/total # of reads) to account for differences in sequencing depth.",hg19,,,,,
GSE134745,RNA-Seq_K1-1,GSM3965475,Public on Jul 23 2020,Jul 23 2019,Sep 24 2020,SRA,1,Thryoid,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"RNA samples were extracted using the Qiagen All-Prep kit per manufacturer instructions., Libraries were prepared from total RNA using the TruSeq Stranded Total RNA Library Prep Kit per manufacturer instructions. All libraries were sequenced on the Illumina Hiseq 4000",FASTQ files were downsampled to 60 million reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,cDNA,genomic,RNA-Seq,"GSE134743, GSE134745",0,GSM3965475_RNA-Signal_K1-1.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965475/suppl/GSM3965475_RNA-Signal_K1-1.bw,RNA-Seq_K1-1,152108186,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345763,https://www.ncbi.nlm.nih.gov/sra?term,papillary thyroid carcinoma,Endoderm,"--bias). Transcript sequences (i.e., target sequences) were obtained from Gencode (Release 25; lifted to GRCh37 coordinates).","-X 1000 --fr --no-mixed --no-discordant)7, after which genome-wide coverage tracks were produced using bedtools (bedtools genomecov -bga -split -ibam). Coverage values were scaled by a constant factor (109/total # of reads) to account for differences in sequencing depth.",hg19,,,,,
GSE134745,RNA-Seq_K1-2,GSM3965476,Public on Jul 23 2020,Jul 23 2019,Sep 24 2020,SRA,1,Thryoid,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"RNA samples were extracted using the Qiagen All-Prep kit per manufacturer instructions., Libraries were prepared from total RNA using the TruSeq Stranded Total RNA Library Prep Kit per manufacturer instructions. All libraries were sequenced on the Illumina Hiseq 4000",FASTQ files were downsampled to 60 million reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,cDNA,genomic,RNA-Seq,"GSE134743, GSE134745",0,GSM3965476_RNA-Signal_K1-2.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965476/suppl/GSM3965476_RNA-Signal_K1-2.bw,RNA-Seq_K1-2,136513790,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345762,https://www.ncbi.nlm.nih.gov/sra?term,papillary thyroid carcinoma,Endoderm,"--bias). Transcript sequences (i.e., target sequences) were obtained from Gencode (Release 25; lifted to GRCh37 coordinates).","-X 1000 --fr --no-mixed --no-discordant)7, after which genome-wide coverage tracks were produced using bedtools (bedtools genomecov -bga -split -ibam). Coverage values were scaled by a constant factor (109/total # of reads) to account for differences in sequencing depth.",hg19,,,,,
GSE134745,RNA-Seq_K562-1,GSM3965477,Public on Jul 23 2020,Jul 23 2019,Sep 24 2020,SRA,1,bone marrow,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"RNA samples were extracted using the Qiagen All-Prep kit per manufacturer instructions., Libraries were prepared from total RNA using the TruSeq Stranded Total RNA Library Prep Kit per manufacturer instructions. All libraries were sequenced on the Illumina Hiseq 4000",FASTQ files were downsampled to 60 million reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,cDNA,genomic,RNA-Seq,"GSE134743, GSE134745",0,GSM3965477_RNA-Signal_K562-1.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965477/suppl/GSM3965477_RNA-Signal_K562-1.bw,RNA-Seq_K562-1,220420838,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345767,https://www.ncbi.nlm.nih.gov/sra?term,chronic myelogenous leukemia,Mesoderm,"--bias). Transcript sequences (i.e., target sequences) were obtained from Gencode (Release 25; lifted to GRCh37 coordinates).","-X 1000 --fr --no-mixed --no-discordant)7, after which genome-wide coverage tracks were produced using bedtools (bedtools genomecov -bga -split -ibam). Coverage values were scaled by a constant factor (109/total # of reads) to account for differences in sequencing depth.",hg19,,,,,
GSE134745,RNA-Seq_K562-2,GSM3965478,Public on Jul 23 2020,Jul 23 2019,Sep 24 2020,SRA,1,bone marrow,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"RNA samples were extracted using the Qiagen All-Prep kit per manufacturer instructions., Libraries were prepared from total RNA using the TruSeq Stranded Total RNA Library Prep Kit per manufacturer instructions. All libraries were sequenced on the Illumina Hiseq 4000",FASTQ files were downsampled to 60 million reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,cDNA,genomic,RNA-Seq,"GSE134743, GSE134745",0,GSM3965478_RNA-Signal_K562-2.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965478/suppl/GSM3965478_RNA-Signal_K562-2.bw,RNA-Seq_K562-2,210051671,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345766,https://www.ncbi.nlm.nih.gov/sra?term,chronic myelogenous leukemia,Mesoderm,"--bias). Transcript sequences (i.e., target sequences) were obtained from Gencode (Release 25; lifted to GRCh37 coordinates).","-X 1000 --fr --no-mixed --no-discordant)7, after which genome-wide coverage tracks were produced using bedtools (bedtools genomecov -bga -split -ibam). Coverage values were scaled by a constant factor (109/total # of reads) to account for differences in sequencing depth.",hg19,,,,,
GSE134745,RNA-Seq_KU19-1,GSM3965479,Public on Jul 23 2020,Jul 23 2019,Sep 24 2020,SRA,1,urinary bladder transitional cell,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"RNA samples were extracted using the Qiagen All-Prep kit per manufacturer instructions., Libraries were prepared from total RNA using the TruSeq Stranded Total RNA Library Prep Kit per manufacturer instructions. All libraries were sequenced on the Illumina Hiseq 4000",FASTQ files were downsampled to 60 million reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,cDNA,genomic,RNA-Seq,"GSE134743, GSE134745",0,GSM3965479_RNA-Signal_KU19-1.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965479/suppl/GSM3965479_RNA-Signal_KU19-1.bw,RNA-Seq_KU19-1,222587259,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345765,https://www.ncbi.nlm.nih.gov/sra?term,carcinoma,Endoderm,"--bias). Transcript sequences (i.e., target sequences) were obtained from Gencode (Release 25; lifted to GRCh37 coordinates).","-X 1000 --fr --no-mixed --no-discordant)7, after which genome-wide coverage tracks were produced using bedtools (bedtools genomecov -bga -split -ibam). Coverage values were scaled by a constant factor (109/total # of reads) to account for differences in sequencing depth.",hg19,,,,,
GSE134745,RNA-Seq_KU19-2,GSM3965480,Public on Jul 23 2020,Jul 23 2019,Sep 24 2020,SRA,1,urinary bladder transitional cell,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"RNA samples were extracted using the Qiagen All-Prep kit per manufacturer instructions., Libraries were prepared from total RNA using the TruSeq Stranded Total RNA Library Prep Kit per manufacturer instructions. All libraries were sequenced on the Illumina Hiseq 4000",FASTQ files were downsampled to 60 million reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,cDNA,genomic,RNA-Seq,"GSE134743, GSE134745",0,GSM3965480_RNA-Signal_KU19-2.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965480/suppl/GSM3965480_RNA-Signal_KU19-2.bw,RNA-Seq_KU19-2,214462755,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345764,https://www.ncbi.nlm.nih.gov/sra?term,carcinoma,Endoderm,"--bias). Transcript sequences (i.e., target sequences) were obtained from Gencode (Release 25; lifted to GRCh37 coordinates).","-X 1000 --fr --no-mixed --no-discordant)7, after which genome-wide coverage tracks were produced using bedtools (bedtools genomecov -bga -split -ibam). Coverage values were scaled by a constant factor (109/total # of reads) to account for differences in sequencing depth.",hg19,,,,,
GSE134745,RNA-Seq_LNCaP 1,GSM3965481,Public on Jul 23 2020,Jul 23 2019,Sep 24 2020,SRA,1,prostate; metastatic site to lymph node,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"RNA samples were extracted using the Qiagen All-Prep kit per manufacturer instructions., Libraries were prepared from total RNA using the TruSeq Stranded Total RNA Library Prep Kit per manufacturer instructions. All libraries were sequenced on the Illumina Hiseq 4000",FASTQ files were downsampled to 60 million reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,cDNA,genomic,RNA-Seq,"GSE134743, GSE134745",0,GSM3965481_RNA-Signal_LNCAP-1.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965481/suppl/GSM3965481_RNA-Signal_LNCAP-1.bw,RNA-Seq_LNCaP 1,208596483,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345761,https://www.ncbi.nlm.nih.gov/sra?term,carcinoma,Endoderm,"--bias). Transcript sequences (i.e., target sequences) were obtained from Gencode (Release 25; lifted to GRCh37 coordinates).","-X 1000 --fr --no-mixed --no-discordant)7, after which genome-wide coverage tracks were produced using bedtools (bedtools genomecov -bga -split -ibam). Coverage values were scaled by a constant factor (109/total # of reads) to account for differences in sequencing depth.",hg19,,,,,
GSE134745,RNA-Seq_LNCaP 2,GSM3965482,Public on Jul 23 2020,Jul 23 2019,Sep 24 2020,SRA,1,prostate; metastatic site to lymph node,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"RNA samples were extracted using the Qiagen All-Prep kit per manufacturer instructions., Libraries were prepared from total RNA using the TruSeq Stranded Total RNA Library Prep Kit per manufacturer instructions. All libraries were sequenced on the Illumina Hiseq 4000",FASTQ files were downsampled to 60 million reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,cDNA,genomic,RNA-Seq,"GSE134743, GSE134745",0,GSM3965482_RNA-Signal_LNCAP-2.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965482/suppl/GSM3965482_RNA-Signal_LNCAP-2.bw,RNA-Seq_LNCaP 2,195958711,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345760,https://www.ncbi.nlm.nih.gov/sra?term,carcinoma,Endoderm,"--bias). Transcript sequences (i.e., target sequences) were obtained from Gencode (Release 25; lifted to GRCh37 coordinates).","-X 1000 --fr --no-mixed --no-discordant)7, after which genome-wide coverage tracks were produced using bedtools (bedtools genomecov -bga -split -ibam). Coverage values were scaled by a constant factor (109/total # of reads) to account for differences in sequencing depth.",hg19,,,,,
GSE134745,RNA-Seq_LX-1,GSM3965483,Public on Jul 23 2020,Jul 23 2019,Sep 24 2020,SRA,1,Liver cell,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"RNA samples were extracted using the Qiagen All-Prep kit per manufacturer instructions., Libraries were prepared from total RNA using the TruSeq Stranded Total RNA Library Prep Kit per manufacturer instructions. All libraries were sequenced on the Illumina Hiseq 4000",FASTQ files were downsampled to 60 million reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,cDNA,genomic,RNA-Seq,"GSE134743, GSE134745",0,GSM3965483_RNA-Signal_LX-1.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965483/suppl/GSM3965483_RNA-Signal_LX-1.bw,RNA-Seq_LX-1,265007900,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345759,https://www.ncbi.nlm.nih.gov/sra?term,normal,Endoderm,"--bias). Transcript sequences (i.e., target sequences) were obtained from Gencode (Release 25; lifted to GRCh37 coordinates).","-X 1000 --fr --no-mixed --no-discordant)7, after which genome-wide coverage tracks were produced using bedtools (bedtools genomecov -bga -split -ibam). Coverage values were scaled by a constant factor (109/total # of reads) to account for differences in sequencing depth.",hg19,,,,,
