GSE,Sample_title,Sample_geo_accession,Sample_status,Sample_submission_date,Sample_last_update_date,Sample_type,Sample_channel_count,Sample_source_name_ch1,Sample_organism_ch1,Sample_taxid_ch1,Sample_molecule_ch1,Sample_extract_protocol_ch1,Sample_description,Sample_data_processing,Sample_platform_id,Sample_contact_name,Sample_contact_email,Sample_contact_institute,Sample_contact_address,Sample_contact_city,Sample_contact_state,Sample_contact_zip/postal_code,Sample_contact_country,Sample_instrument_model,Sample_library_selection,Sample_library_source,Sample_library_strategy,Sample_series_id,Sample_data_row_count,file,file_url,sample_name,file_size,type,Genome_build,Supplementary_files_format_and_content,tissue,chip antibody,chip antibody vendor,chip antibody cat.#,chip antibody lot/batch#,BioSample,SRA
GSE130408,AR_DF_1816_T,GSM4569839,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",DF_1816T,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569839_AR_DF_1816_T.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569839/suppl/GSM4569839_AR_DF_1816_T.bw,AR_DF_1816_T,443208463,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,localized prostate tissue,AR,Santa Cruz Biotechnology,SC816X,F1515,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032555,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,AR_DF_1853_T,GSM4569840,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",DF_1853T,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569840_AR_DF_1853_T.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569840/suppl/GSM4569840_AR_DF_1853_T.bw,AR_DF_1853_T,343165801,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,localized prostate tissue,AR,Santa Cruz Biotechnology,SC816X,F1515,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032554,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,AR_DF_1592_T,GSM4569841,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",DF_1592T,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569841_AR_DF_1592_T.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569841/suppl/GSM4569841_AR_DF_1592_T.bw,AR_DF_1592_T,426731342,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,localized prostate tissue,AR,Santa Cruz Biotechnology,SC816X,F1515,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032553,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,AR_DF_2752_T,GSM4569842,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",DF_2752T,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569842_AR_DF_2752_T.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569842/suppl/GSM4569842_AR_DF_2752_T.bw,AR_DF_2752_T,677946660,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,localized prostate tissue,AR,Santa Cruz Biotechnology,SC816X,F1515,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032552,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,AR_DF_2815_T,GSM4569843,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",DF_2815T,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569843_AR_DF_2815_T.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569843/suppl/GSM4569843_AR_DF_2815_T.bw,AR_DF_2815_T,282139940,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,localized prostate tissue,AR,Santa Cruz Biotechnology,SC816X,F1515,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032551,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,AR_DF_4024_T,GSM4569844,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",DF_4024T,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569844_AR_DF_4024_T.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569844/suppl/GSM4569844_AR_DF_4024_T.bw,AR_DF_4024_T,334426106,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,localized prostate tissue,AR,Santa Cruz Biotechnology,SC816X,F1515,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032550,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,AR_NKI_1_T,GSM4569845,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",NKI_1_AR_Tumor,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569845_AR_NKI_1_T.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569845/suppl/GSM4569845_AR_NKI_1_T.bw,AR_NKI_1_T,289206041,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,Patient localized prostate tissue,AR,Millipore,06-680,2489005,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032549,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,AR_NKI_5_T,GSM4569846,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",NKI_5_AR_Tumor,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569846_AR_NKI_5_T.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569846/suppl/GSM4569846_AR_NKI_5_T.bw,AR_NKI_5_T,170397130,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,Patient localized prostate tissue,AR,Millipore,06-680,2489005,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032584,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,AR_NKI_7_T,GSM4569847,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",NKI_7_AR_Tumor,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569847_AR_NKI_7_T.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569847/suppl/GSM4569847_AR_NKI_7_T.bw,AR_NKI_7_T,203534647,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,Patient localized prostate tissue,AR,Millipore,06-680,2489005,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032583,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,AR_NKI_13_T,GSM4569848,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",NKI_13_AR_Tumor,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569848_AR_NKI_13_T.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569848/suppl/GSM4569848_AR_NKI_13_T.bw,AR_NKI_13_T,194225721,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,Patient localized prostate tissue,AR,Millipore,06-680,2489005,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032582,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,AR_NKI_19_T,GSM4569849,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",NKI_19_AR_Tumor,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569849_AR_NKI_19_T.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569849/suppl/GSM4569849_AR_NKI_19_T.bw,AR_NKI_19_T,185377948,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,Patient localized prostate tissue,AR,Millipore,06-680,2489005,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032581,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,AR_NKI_23_T,GSM4569850,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",NKI_23_AR_Tumor,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569850_AR_NKI_23_T.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569850/suppl/GSM4569850_AR_NKI_23_T.bw,AR_NKI_23_T,197941071,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,Patient localized prostate tissue,AR,Millipore,06-680,2489005,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032580,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,AR_NKI_27_T,GSM4569851,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",NKI_27_AR_Tumor,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569851_AR_NKI_27_T.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569851/suppl/GSM4569851_AR_NKI_27_T.bw,AR_NKI_27_T,155200234,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,Patient localized prostate tissue,AR,Millipore,06-680,2489005,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032579,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,AR_NKI_29_T,GSM4569852,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",NKI_29_AR_Tumor,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569852_AR_NKI_29_T.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569852/suppl/GSM4569852_AR_NKI_29_T.bw,AR_NKI_29_T,207624432,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,Patient localized prostate tissue,AR,Millipore,06-680,2489005,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032578,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,AR_UW_PDX_35,GSM4569853,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",AR_PDX_35,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569853_AR_UW_PDX_35.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569853/suppl/GSM4569853_AR_UW_PDX_35.bw,AR_UW_PDX_35,171432758,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,CRPC pdx,AR,Santa Cruz Biotechnology,SC816X,F1515,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032577,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,AR_UW_PDX_70,GSM4569854,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",AR_PDX_70,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569854_AR_UW_PDX_70.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569854/suppl/GSM4569854_AR_UW_PDX_70.bw,AR_UW_PDX_70,147222433,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,CRPC pdx,AR,Santa Cruz Biotechnology,SC816X,F1515,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032576,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,AR_UW_PDX_77,GSM4569855,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",AR_PDX_77,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569855_AR_UW_PDX_77.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569855/suppl/GSM4569855_AR_UW_PDX_77.bw,AR_UW_PDX_77,135905654,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,CRPC pdx,AR,Santa Cruz Biotechnology,SC816X,F1515,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032575,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,AR_UW_PDX_58,GSM4569856,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",AR_PDX_58,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569856_AR_UW_PDX_58.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569856/suppl/GSM4569856_AR_UW_PDX_58.bw,AR_UW_PDX_58,145242031,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,CRPC pdx,AR,Santa Cruz Biotechnology,SC816X,F1515,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032574,https://www.ncbi.nlm.nih.gov/sra?term
